LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
290000,2,1,2,33,-1,-1,-1,-1,-1,-1,413,486,820,60,1773,3904,486,820,60,1773,3904,0,1
170000,2,2,1,32,1,2,-1,-1,0,0,9990,4647,1399,6548,1399,0,0,1399,6548,0,0,0,1
250000,2,1,2,30,0,0,2,0,0,2,77245,84828,82228,83116,87990,86564,8722,0,3010,6249,0,3212,0
280000,1,2,1,37,0,0,0,0,0,0,196807,193629,195583,189545,184042,183287,7005,10023,7047,7023,7012,7017,0
60000,1,2,2,24,0,0,-1,0,0,-1,54809,-827,1188,792,0,27248,0,2188,0,0,27248,1000,0
80000,1,3,2,27,0,0,2,2,2,0,10100,59714,62163,62756,61149,62464,50000,4000,2200,0,2300,5108,0
500000,2,2,1,41,-1,-1,-1,-1,-1,-1,24433,187206,10894,29161,28238,33272,187206,10909,29161,28238,33272,175357,0
300000,1,2,2,38,1,-1,0,0,0,0,5256,2491,3523,6355,5055,-445,4000,2000,3000,0,0,0,0
120000,2,2,1,40,-2,-2,-2,-1,0,0,73900,0,0,3663,3663,0,0,0,3663,0,0,0,0
50000,2,3,1,58,0,0,0,0,0,0,7308,7987,8582,9719,9692,9663,1200,1500,1300,500,500,500,0
50000,2,2,1,37,0,0,0,0,0,2,28522,29906,34057,34611,38359,37592,1849,5000,1417,4488,0,1540,0
200000,2,2,1,30,-2,-2,-2,-2,-2,-2,0,0,441,653,500,600,0,441,653,500,600,751,0
230000,2,2,1,30,0,0,0,0,0,0,234521,228486,216287,215927,174259,174486,9800,8502,8350,6200,6500,6500,0
50000,1,3,1,48,0,0,0,0,-1,-1,45600,12404,7857,3181,2430,780,1800,1506,6,2430,780,0,0
650000,2,3,2,39,0,0,-1,-1,-2,-1,5865,0,1904,-61,-261,13050,0,1904,0,0,13311,64731,0
300000,1,1,2,30,0,0,0,0,0,0,237372,243409,250477,254808,260562,266200,10000,11000,10000,10000,10000,10000,0
20000,1,3,2,40,1,3,2,0,0,0,9080,8790,8505,9557,10395,11227,0,0,1200,1000,1000,1000,0
70000,1,1,2,28,0,0,0,0,0,0,19728,16923,10076,33079,23188,20937,8000,2000,30000,5000,20000,25000,0
180000,2,1,2,38,0,0,-2,-2,-2,-2,184650,0,0,0,0,0,0,0,0,0,0,0,0
410000,2,2,1,41,0,0,0,0,0,0,354506,363666,369776,368779,369358,368043,14600,15500,14000,13580,14000,19000,1
30000,2,2,2,22,2,2,2,2,2,2,26163,26449,27915,27170,29071,29446,1000,2201,0,2500,1001,6,0
40000,1,1,2,26,0,0,0,2,0,0,38131,35382,38744,38807,39933,38646,1600,4950,1400,2000,1400,1500,0
20000,1,2,2,33,0,0,0,0,0,0,18357,18668,19597,19589,19275,0,1471,1400,392,386,0,0,0
200000,2,2,1,48,0,0,0,0,0,0,93713,59223,50290,49771,92192,90772,1866,1762,1827,53248,3293,3314,0
150000,2,1,2,34,-2,-1,2,0,0,-2,0,13206,10227,398,0,0,13206,0,0,0,0,0,0
70000,1,1,2,28,-1,-1,-1,-1,-1,-1,5154,5835,5960,11780,1360,468,5860,5979,11780,1360,468,4615,0
70000,2,2,2,22,0,0,0,0,0,0,68969,67682,68448,69316,29083,28140,3200,3600,3075,1204,1200,1046,0
500000,1,1,2,29,-1,0,0,0,0,0,15732,15760,18426,19200,3817,4817,3000,3000,2000,1000,2000,1885,0
220000,1,1,2,34,0,0,2,2,0,0,170352,182711,183825,142216,118269,14960,15206,6000,0,5193,546,1485,1
130000,2,2,1,34,1,-1,0,0,0,0,0,5396,10270,13576,13864,14636,5396,5000,3500,501,1000,2000,0
320000,1,1,1,48,2,2,2,2,2,2,206732,201932,215392,218370,220977,225021,0,18300,8000,7700,7700,0,1
170000,2,2,2,24,0,0,0,0,0,0,169398,143539,125642,48926,23381,24492,5679,6642,8926,3381,4000,2983,0
20000,2,2,1,30,0,0,-2,-2,-1,0,3366,0,0,0,2105,2105,0,0,0,2105,0,0,0
300000,1,2,2,35,0,0,0,0,0,0,276536,206885,169901,170540,152188,101485,26531,10017,9123,10259,5079,3816,0
260000,2,1,1,38,-2,-2,-1,-1,-2,-2,629,622,3074,0,688,2605,625,3084,691,0,2613,378,1
30000,2,1,2,23,1,-2,-2,-2,-1,-1,4000,5645,3508,-27,13744,5906,5645,3508,27,13771,5911,3024,0
20000,1,3,1,53,0,0,2,0,0,0,17614,19323,19694,20004,20159,20059,2000,1000,1000,1000,1000,800,1
30000,2,2,1,38,0,0,2,2,0,0,26664,29803,30766,29918,29071,29527,3582,1734,0,1148,1034,2667,0
230000,2,2,2,25,0,0,-1,0,-1,-1,10379,7835,8926,13283,20060,3904,2255,8926,5291,20060,3904,13000,0
320000,2,2,2,28,1,-2,-1,-1,0,-1,0,0,2428,990,495,854,0,2428,990,0,854,495,0
320000,1,1,2,29,-1,-1,-1,0,0,0,838,4288,24495,29226,41415,20738,4309,24495,5036,20004,1250,9,0
130000,1,2,2,30,0,0,0,0,-1,0,70142,10724,3995,7556,125682,128453,1100,2000,5000,128000,4700,4600,0
80000,2,1,1,45,0,0,0,0,0,0,77402,78997,79821,79308,52172,50266,2900,3600,10002,1754,1765,3795,0
100000,1,3,2,35,2,2,2,2,2,2,67646,69237,70638,71680,72705,74195,3300,3100,2800,2800,2800,2800,1
100000,2,3,1,50,2,2,2,-1,0,0,110537,99734,99973,71008,66735,68621,0,3000,103000,2500,3000,3000,1
50000,1,1,2,31,2,0,0,0,0,0,56251,50758,49517,49528,44768,40295,8705,2501,2005,1312,1614,1706,0
240000,1,1,1,34,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,150,1
50000,2,2,2,28,0,0,0,0,0,0,46096,25370,26331,24749,25269,26847,1442,1403,1000,919,2000,1000,0
150000,2,1,2,29,-1,0,-1,-1,2,0,1148,3019,100,802,802,702,2000,100,702,0,0,0,1
260000,1,1,1,38,-1,-1,2,2,-1,2,263,511,248,-15,3526,263,512,1,1,3805,1,527,0
130000,1,2,2,33,2,2,3,2,0,0,20091,21459,20832,21386,22227,23466,2000,0,1200,1200,1600,1500,1
250000,2,1,1,30,-1,-1,-1,2,-1,-1,1923,-574,2533,1607,56694,58091,900,4500,0,57000,5000,0,1
280000,2,1,2,26,0,0,0,0,0,0,189748,192338,195598,188878,186790,180240,6300,5700,5620,5000,5014,5135,0
80000,2,2,1,42,0,0,0,0,0,0,23931,23366,22275,21631,22961,19269,1500,2000,1000,3000,1000,1000,1
140000,1,3,2,35,0,0,2,0,0,0,47422,52831,51345,49734,50476,50751,6800,8,1718,4000,2001,1879,0
200000,2,3,2,49,1,-2,-1,-1,-1,-2,0,0,3614,714,0,0,0,3614,721,0,0,6728,1
290000,1,1,1,57,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
20000,1,2,2,50,0,0,2,0,0,0,8639,10483,11016,12027,12030,12535,2000,1000,1500,500,700,700,0
30000,1,2,1,44,1,3,2,2,2,2,23171,22523,21863,23296,22783,24310,0,0,1800,0,1910,780,1
220000,1,1,2,30,0,0,0,0,0,0,87604,89687,90889,91892,93815,96466,5000,4200,4000,4000,5000,5000,0
80000,1,3,2,43,7,6,5,4,3,2,81071,79283,76767,75393,74731,23207,0,0,0,0,0,2000,1
280000,1,2,1,44,0,0,0,0,0,0,159967,164197,122611,119023,113754,115029,7822,4529,4238,4305,4208,4003,0
150000,1,1,2,41,-1,2,-1,-1,-1,-1,1980,990,990,990,990,1980,0,990,990,990,1980,0,0
500000,2,1,1,30,0,0,0,0,0,0,224387,165727,119760,72506,60548,57212,10100,7041,4123,5039,5071,3548,0
170000,1,3,1,42,0,0,0,0,0,0,191865,186841,183151,170838,80934,80821,7080,8271,5159,2700,2619,3500,0
150000,2,2,1,40,0,0,0,0,0,0,87105,82772,75928,66245,61833,62375,3000,3504,2300,2199,2414,2500,0
100000,1,2,2,28,0,0,0,0,-2,-1,180765,64653,10388,3762,1434,12609,3018,1400,3786,1774,12714,38665,0
50000,1,2,2,24,-1,0,0,0,0,0,6701,8770,11312,13112,13394,14176,2200,2700,2000,500,1000,700,0
230000,2,1,1,31,0,0,-1,2,0,0,23526,12187,3239,3029,3029,800,7005,3239,0,0,0,0,0
140000,2,2,1,42,1,-2,-1,-1,-1,-1,0,0,1497,1039,1139,0,0,1497,1039,1139,0,5023,0
440000,2,2,2,25,2,2,0,0,0,0,225416,220405,226731,231456,237707,243555,0,10000,10000,10000,10000,10000,1
100000,2,3,1,43,0,0,-2,-2,-2,-2,62170,0,0,0,0,0,0,0,0,0,0,0,0
90000,2,2,1,38,0,0,0,0,0,0,92481,90698,80720,69788,63868,40136,3507,3328,2100,2542,3000,93245,1
260000,1,1,2,27,-1,-1,-1,-1,0,-1,868,1317,1757,31741,3842,2450,1320,1770,31744,1,2606,291,0
20000,1,2,2,24,2,2,0,0,2,0,15166,14638,15582,17809,17385,18437,0,1500,2500,0,1500,1500,1
400000,2,2,2,30,-2,-2,-2,-2,-2,-2,-200,-200,-200,746,3956,2500,0,0,946,3956,2500,0,0
160000,2,1,2,29,-1,-1,2,-1,0,-1,1116,2599,1302,1852,736,3542,2599,0,1852,0,3542,0,1
230000,2,1,2,27,0,0,0,0,0,0,10941,12058,13348,14620,15877,16611,1300,1500,1500,1500,1000,1500,0
240000,2,2,1,29,0,0,0,0,0,0,81274,83030,84945,65601,66901,68086,3101,3385,2377,2387,2472,2475,0
320000,2,2,1,35,0,0,0,2,0,0,4050,4914,6630,6393,9721,10584,1073,1789,0,3425,1000,3425,0
20000,1,1,1,44,0,0,0,0,0,0,18091,17237,16419,17144,17855,18567,1600,1600,1300,1000,1000,950,1
50000,2,1,1,35,0,0,0,0,-1,0,45822,47173,48592,-22108,45709,39188,2413,2832,39,91983,1570,1445,0
110000,1,3,1,51,-1,-1,-1,0,0,0,2132,1946,27162,26693,25243,23783,1946,27162,2000,812,799,933,0
280000,1,2,2,35,-2,-2,-2,-2,-2,-2,117,1368,14027,-2,475,5038,1375,14111,0,477,5063,415,0
300000,2,2,2,26,0,0,0,0,0,0,63425,50294,38235,29944,26259,26288,3005,2691,2400,1000,1000,859,0
50000,1,3,1,45,1,2,2,2,0,0,46166,42253,46794,44995,45934,48796,0,5600,0,1800,4000,0,0
20000,1,3,3,59,2,0,0,0,0,0,15281,16316,17347,18055,18755,20299,1596,1600,1300,1000,2000,0,1
400000,2,4,1,37,-2,-2,-2,-2,-2,-2,14889,929,1191,11930,11286,5766,929,1191,11930,11286,5766,16520,0
110000,2,1,2,28,0,0,0,0,0,0,53152,45002,42051,30803,28377,29053,1725,1774,1526,1100,1200,1081,0
110000,2,1,1,41,2,2,7,7,7,7,150,150,150,150,150,150,0,0,0,0,0,0,0
30000,1,2,1,36,-1,2,-1,-1,-1,-1,1226,390,390,390,390,0,0,390,390,390,0,780,1
150000,1,2,2,36,2,3,2,2,2,2,87021,86708,88909,90352,91355,93241,2000,4500,3800,3400,3500,3900,0
30000,2,3,2,26,0,0,0,0,0,0,28063,29304,28047,26840,28271,28134,1700,1407,1200,2000,2000,1000,0
210000,2,2,2,41,-2,-2,-2,-2,-2,-2,0,0,769,771,0,695,0,769,771,0,695,1892,0
20000,2,3,1,52,2,0,0,0,0,0,18049,14361,15425,16460,17380,17650,1536,1600,1600,1500,700,2900,1
500000,2,2,1,36,0,0,0,0,0,-1,4952,6607,8544,15351,5839,9192,3008,4005,8048,131,9213,111,0
150000,2,1,2,24,-2,-2,-2,-2,-2,-2,1495,2053,0,0,0,0,2060,0,0,0,0,0,0
500000,2,2,1,36,0,0,0,0,0,0,352986,352870,350017,347410,337015,332360,13016,13172,15200,12000,13617,13000,0
30000,2,3,1,37,0,-1,-1,0,0,0,3860,780,27557,28433,29477,28910,780,27557,2000,1500,1100,1500,0
80000,2,2,2,26,0,0,0,0,0,0,46738,48237,49642,52052,40505,41471,3001,3000,3000,3000,1637,2928,0
180000,2,1,2,28,0,0,0,0,0,0,49550,43015,50238,49461,43877,32411,3006,10017,2018,1022,2322,23023,0
20000,2,3,1,22,2,0,0,0,0,0,16358,17063,18406,18992,16564,16944,1282,1625,1209,1000,570,411,0
260000,1,1,1,30,-1,-1,-1,0,0,-1,1131,291,582,291,0,291,291,582,0,0,130291,651,1
50000,1,2,2,24,0,0,0,0,0,0,42025,37828,6382,6284,6681,6813,1500,2000,1000,500,243,256,0
200000,2,3,2,45,0,0,0,0,0,0,69817,71272,76740,67480,68843,70266,2049,6104,1839,1862,1918,2149,0
220000,1,1,2,29,2,2,2,2,2,2,124820,126740,121910,89608,53535,36312,6300,0,6000,2500,0,1500,1
440000,1,2,1,49,-2,-2,-2,-2,-2,-2,942,2002,2942,2948,0,942,2002,2942,2948,0,942,1000,0
20000,1,2,2,24,0,0,0,-2,-2,-2,18196,19495,-280,-280,-280,-670,1775,0,0,390,0,1600,0
80000,2,2,1,29,1,2,2,2,2,2,85738,80445,82639,83357,78188,79492,0,7400,3000,0,5700,3000,0
100000,2,2,1,42,2,2,0,0,0,0,91534,88637,90169,84714,69482,70226,0,4458,2973,2606,2696,2695,1
80000,2,1,1,24,0,0,0,0,0,2,79393,77400,78453,48027,52378,49750,3400,3000,5027,8500,0,4000,0
270000,2,1,2,27,-1,-1,-1,0,-1,-1,2016,1183,1307,800,4098,1181,2000,2500,0,4100,1200,5000,0
210000,2,1,2,41,-1,-1,-1,-2,-1,-1,194,6479,-200,-200,23560,0,6479,0,0,23760,0,0,1
30000,1,3,1,50,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390,390,2109,0
340000,2,2,1,36,0,0,0,0,0,0,167474,155293,134467,129891,113919,106675,7106,4435,4091,3548,4535,4127,0
50000,1,3,2,45,0,0,0,0,0,0,35962,34725,33219,31688,29425,29747,1857,1851,1820,1057,3300,0,0
140000,2,2,2,49,-2,-2,-2,-2,-2,-2,1282,367,0,3794,0,865,367,0,3794,0,865,825,1
200000,1,0,2,40,1,-2,-1,-1,-1,-2,0,0,200,1000,0,0,0,200,1000,0,0,0,0
130000,1,2,1,39,0,0,0,0,0,0,88014,88951,90672,89252,91118,95105,3245,3217,3177,3286,4200,2500,0
240000,2,1,2,28,-2,-2,-2,-2,-2,-2,1981,-2076,-2076,-2076,-2076,-253,0,0,0,0,1823,0,0
100000,2,1,2,30,2,2,2,2,2,2,29668,32463,33350,34003,34647,35348,3600,1700,1500,1500,1400,0,0
20000,2,2,2,21,0,0,0,0,0,0,18770,18410,18821,19307,19260,20028,1400,1200,1000,6000,1000,5000,0
30000,1,2,1,34,0,0,0,0,0,0,28893,26807,27942,27179,27385,28943,2000,2000,940,1000,2000,2000,1
80000,1,2,3,45,0,0,0,0,0,0,28219,29276,30210,30505,31184,28641,1816,1750,1045,1123,1038,2008,0
80000,2,2,1,27,2,0,0,0,2,0,63711,64961,66334,70312,68585,70027,2907,3014,5700,0,2700,2800,1
270000,2,2,1,25,0,0,0,0,0,0,21586,239499,203867,188064,147915,139976,239104,7098,6179,5023,6090,4000,0
200000,2,1,2,33,0,0,0,0,0,0,19572,28858,52512,71923,19923,-77,10000,25000,20400,0,0,77,0
350000,2,1,2,31,0,0,0,0,0,0,35420,38632,42499,46590,52606,59537,4000,5000,5000,7000,8000,10000,0
30000,2,3,1,34,-2,-1,-1,-1,-1,-1,14840,8435,6991,17176,8053,10363,10483,6998,17186,8054,10375,6929,1
50000,2,2,1,38,2,0,0,2,2,2,29989,31184,33850,34495,35129,35918,2000,3500,1500,1500,1500,1500,1
360000,1,2,1,41,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
80000,2,3,2,27,1,4,3,2,0,0,84718,82861,80581,51537,51381,48866,0,0,0,1790,1890,1740,1
80000,2,2,2,29,0,0,2,2,2,2,49196,54033,52595,56709,55201,69270,6292,0,5000,0,15000,2600,0
120000,2,2,2,39,-2,-2,-2,-2,-2,-2,326,3756,326,326,326,476,3756,652,326,326,476,326,1
70000,2,2,2,22,0,0,0,0,0,0,24817,27424,28406,29013,29625,30404,3018,1500,1000,1001,1191,1000,0
200000,2,2,1,60,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,2,3,1,41,0,0,0,0,0,0,48403,49448,50125,9717,9549,9840,2550,2227,339,500,600,500,0
30000,1,2,2,37,4,3,2,-1,0,0,3565,3356,2758,20878,20582,19357,0,0,22000,4200,2000,3100,1
60000,2,2,2,26,0,0,0,0,0,0,53986,47413,36527,28170,28963,29456,2050,2011,1200,1400,1200,800,0
140000,1,1,2,25,0,0,0,0,0,0,92465,93536,96820,97000,97467,79872,3500,4790,3092,3148,2981,3912,0
200000,2,1,2,31,-1,-1,-2,-2,-2,-2,1570,0,0,0,0,0,0,0,0,0,0,0,0
280000,2,2,1,27,0,0,0,0,0,0,280913,283222,273160,257689,193231,191143,11052,9563,15017,5374,5420,6021,0
320000,2,1,2,30,0,0,0,0,0,0,60947,62660,22693,23705,24012,24703,2868,1681,1693,1000,1077,1336,0
160000,2,2,2,30,0,0,-1,0,0,0,13680,6729,119200,115893,113309,110073,2019,120377,3612,3100,3200,2558,0
210000,2,1,2,30,-1,-1,-1,-1,0,0,7056,2881,1166,13740,6813,2144,3033,1172,13940,0,0,0,0
20000,1,3,1,40,0,0,0,0,0,0,18987,19909,16623,17634,17985,18362,1258,1282,1293,644,667,743,1
280000,1,2,1,31,0,0,0,0,0,0,235937,178376,183488,188165,99133,101547,7000,8000,8000,5000,4003,5000,0
50000,2,2,2,23,-1,0,0,0,0,0,25622,33564,25680,13577,1148,-6,10122,10028,5000,6,0,0,0
500000,1,1,2,30,0,0,0,0,0,0,192257,201402,444462,418237,424244,383145,40000,300018,15000,17000,15000,11100,0
280000,1,1,1,34,-1,-1,-1,-2,-1,0,441,76,-21,-21,15237,7345,76,0,0,15258,36,0,0
100000,2,2,2,27,3,2,0,0,-1,-1,104489,101123,101600,17046,1075,1442,0,4384,341,1075,1442,1396,1
50000,1,2,1,40,0,0,0,0,0,0,15090,16421,17144,17636,17850,18212,1577,1300,777,647,658,811,0
100000,2,2,1,37,0,0,0,0,0,0,34572,35173,35828,36126,36587,36957,1849,1894,1582,1433,1486,1327,0
30000,2,2,2,21,0,0,0,0,0,0,17444,11276,13324,5427,4521,0,2276,2328,1435,90,0,0,0
20000,1,2,2,22,0,0,0,2,0,0,19555,17152,19637,18671,20116,17617,2000,3100,1000,2000,1000,1100,0
80000,2,1,2,26,0,0,0,0,0,0,78128,71083,58715,39389,12012,2900,3362,1389,889,900,58,0,1
120000,2,1,2,29,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,2,1,1,41,-2,-2,-2,-2,-2,-2,4513,4342,3321,6760,5788,12633,4375,3337,6789,5816,12696,4348,0
230000,2,1,2,39,-1,-1,-1,-1,-1,0,4612,2906,23777,78287,8986,11666,2906,23820,78287,35890,11000,10180,0
150000,2,1,2,24,1,-1,-1,-1,-1,2,-200,200,200,200,550,550,600,200,200,550,200,0,0
230000,1,1,2,40,-2,-2,-2,-2,-2,-2,6514,7882,162,-868,-868,-868,7882,162,0,0,0,0,1
330000,2,1,1,37,-2,-2,-2,-2,-2,-2,726,-20,10756,0,442,0,0,10776,0,442,0,297,0
30000,1,2,1,30,0,0,0,0,0,0,28130,27836,28998,29480,29500,0,1750,2000,1200,1000,0,1500,0
260000,2,1,2,32,0,0,0,0,-1,-1,8161,10086,12985,0,560,0,2000,3000,0,560,0,0,0
330000,2,2,2,39,0,0,0,0,0,0,156853,139687,120586,123152,115105,85737,5757,3923,4108,3632,3779,3672,0
180000,2,1,2,34,0,0,0,0,0,0,43374,38842,37895,36002,31173,30832,2100,2000,5000,1500,1500,1500,0
60000,2,2,2,32,0,0,0,0,0,0,60745,61085,56863,18473,15434,7301,2613,5900,1000,428,1000,2000,0
60000,1,2,2,27,0,0,0,2,2,0,23439,26042,29182,29906,29292,29729,3300,3900,1500,0,1074,1200,0
50000,2,2,2,26,0,0,0,-1,0,0,48801,50140,48776,19251,19650,14974,2144,1000,19251,622,558,290,0
320000,1,2,2,52,-1,-1,-1,-1,-1,-1,1122,5000,396,1176,396,396,5000,792,1176,396,396,39316,0
30000,1,2,1,40,1,2,0,0,-1,-1,15526,14923,10936,11436,1520,0,0,1000,500,1520,0,0,0
310000,2,2,2,27,0,0,0,0,0,0,122127,110388,119365,113435,140988,145161,10000,10124,20000,30125,30137,20171,0
130000,2,2,2,29,0,0,0,0,0,0,89055,90780,70947,72367,73875,75355,4200,2575,2600,2674,2701,5750,0
150000,2,1,2,28,1,-1,-1,-1,-1,0,-89,13894,24782,1927,8200,3867,13983,24831,2358,8210,19,0,0
120000,2,1,2,27,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
70000,2,3,1,49,2,2,2,2,2,2,19954,21024,21790,21142,23772,24930,1700,1400,0,3000,1700,1340,1
20000,2,2,1,38,0,0,0,0,0,0,19520,16247,6687,5165,5060,2180,1623,1262,1101,2180,0,0,0
500000,2,2,1,44,0,0,0,0,0,0,193136,186610,180153,173454,166546,159651,6610,6480,6230,5900,5720,5420,0
140000,2,2,2,41,0,0,0,0,0,0,130439,108411,107113,120327,62855,67243,5000,5000,20000,10000,10000,10000,0
20000,2,2,2,23,0,0,0,0,0,0,16027,16740,17451,18141,18239,18302,1600,1600,1600,1000,663,654,0
130000,1,3,2,54,2,0,0,0,0,0,98285,94075,92857,95351,95525,96980,4300,4300,7400,3600,4000,4000,0
390000,2,2,2,39,0,-1,-1,0,0,0,27918,3115,278505,288000,264214,266704,3145,278505,15000,9310,10000,9702,0
130000,1,2,1,47,-1,-1,-1,-1,-1,-2,5837,21038,722,4399,0,0,21038,729,4399,0,0,5239,0
50000,1,2,1,24,0,0,0,0,0,0,17331,17961,18689,19284,19517,19193,1600,1700,1600,1200,1000,1000,0
120000,1,1,2,27,0,0,0,0,0,0,60109,44206,38083,36728,36952,35475,2415,1816,1381,1264,1228,1217,0
160000,1,2,1,35,2,2,2,0,0,0,155327,159293,154957,157788,160282,100213,8000,0,7300,7000,4400,1200,1
50000,1,2,2,42,0,0,0,0,0,0,7217,8291,9649,10975,11292,11610,1200,1500,1500,500,500,500,0
200000,1,3,0,51,-1,-1,-1,-1,0,-1,3556,4993,9212,2529,1036,4430,5020,9236,2529,0,4430,6398,0
60000,2,2,1,34,-1,2,2,2,2,-1,2084,145,145,145,145,1195,0,0,0,0,1200,0,1
280000,2,1,1,30,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,2,1,2,30,0,0,0,0,0,0,192045,195162,198105,202919,197380,201927,9300,9500,9509,7100,7800,8200,0
50000,1,2,1,36,0,0,0,0,0,0,43900,42499,17494,18178,18541,18929,2268,1604,1288,651,674,734,0
20000,1,2,2,22,1,2,2,0,0,0,15471,16211,16752,17471,17830,19230,1300,1100,1300,649,1698,861,0
30000,1,2,2,37,0,0,0,0,0,0,27526,28794,29480,29679,16451,0,1714,1400,599,0,0,0,0
50000,2,2,2,33,1,2,0,0,0,0,49633,48475,41848,40136,40626,41970,24,2039,1965,1455,2000,1877,0
230000,1,1,2,28,-1,-1,-1,-1,-1,-1,326,326,326,326,1176,326,326,326,326,1176,326,776,0
360000,2,1,2,26,-1,0,0,-2,-2,-2,1374,12920,0,0,0,0,12534,0,0,0,0,0,0
400000,2,1,2,32,0,0,0,0,0,0,46782,48075,48815,49831,50821,51884,2036,1776,1792,1782,1844,1856,0
140000,1,2,2,39,1,2,2,0,0,0,143673,146921,143084,142011,136431,128118,7000,0,6000,5200,5000,5000,0
30000,2,2,2,22,0,0,0,2,0,0,27444,29000,29886,28392,22612,22750,2000,1800,0,1000,1000,0,1
50000,2,1,2,22,0,0,-2,-2,-2,-2,2416,0,0,0,0,0,0,0,0,0,0,0,0
220000,2,2,2,26,-1,-1,-1,-1,-1,-1,1534,3524,2130,7510,1117,916,3524,2130,7521,1117,916,2719,0
50000,2,2,2,48,0,0,0,0,0,0,55329,51870,53164,46575,26609,27178,1902,2176,2064,1098,2134,1139,0
80000,1,2,2,32,0,0,0,0,0,0,51372,51872,47593,43882,42256,42527,1853,1700,1522,1548,1488,1500,0
130000,2,2,2,40,0,0,2,0,0,0,9559,12394,11883,9826,10167,12685,3000,0,500,500,2700,500,1
450000,2,1,1,38,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
230000,2,1,2,34,-1,0,0,0,-1,0,18482,22938,3569,2845,1935,6781,5000,1000,0,2000,5000,1000,0
150000,2,3,1,57,-1,-1,-1,-1,-1,-1,5483,9136,17348,6456,12256,8156,9136,17348,6456,12256,8156,5256,0
30000,2,2,2,39,-2,-2,-2,-2,-2,-2,2416,2226,2230,561,2230,565,2230,2238,561,2238,565,564,1
360000,2,1,1,37,-1,-1,-1,-1,-1,-2,5625,367,1726,396,-66,-66,368,1734,398,200000,0,150000,0
140000,1,1,2,28,0,0,0,0,0,0,132880,133904,134552,135151,136327,136647,6400,7000,5000,5200,5100,5000,0
450000,1,2,2,37,0,0,-1,-1,0,0,457627,38692,4549,16885,6440,7440,1000,4549,16885,129,1000,0,0
100000,2,2,1,32,0,0,0,0,0,0,74136,72052,71007,69470,65424,64349,3200,3300,2910,2400,2340,2400,0
60000,1,2,2,30,0,0,0,0,0,0,39264,41622,42627,43914,45053,46303,3000,2000,2000,2000,2000,2000,0
60000,2,5,2,22,0,0,0,0,0,0,61094,61260,55730,29846,28600,28970,3000,3000,2000,1500,1500,2000,0
260000,1,1,2,34,0,0,0,0,-2,-2,254332,257628,161545,0,0,0,11710,7503,0,0,0,195603,0
100000,2,1,2,29,0,0,0,0,0,0,70205,64898,62715,61465,55501,57892,4000,5030,10000,5000,10000,10000,0
420000,1,4,2,36,1,-2,-1,-1,0,0,944,1819,1133,10415,7792,-3,1819,1143,10429,194,556,0,0
200000,1,1,1,58,0,0,0,0,0,0,192461,195970,122214,124647,126921,129167,7822,4417,4446,4597,4677,4698,0
50000,1,1,2,23,0,0,0,0,0,0,29772,17515,10483,4697,4793,4891,1229,1000,94,96,98,2330,0
50000,2,2,1,53,0,0,2,0,0,0,13868,14307,14762,15232,16988,17912,2000,1000,1000,2000,1200,2000,1
490000,1,1,1,43,-1,-1,-1,-1,-1,-1,25916,14187,56573,81414,62063,14122,14187,56717,81414,62063,14122,25417,0
210000,2,2,1,38,-2,-2,-2,-2,-2,-2,390,780,0,0,4853,5190,780,0,0,4853,5190,0,0
50000,2,1,1,29,0,0,0,0,0,0,50486,50035,49388,10275,9598,8382,2200,1192,1000,2000,1000,1500,0
300000,2,2,1,36,-1,0,0,0,0,0,6447,14383,15576,16524,17096,12144,10000,2000,1500,1000,1000,1000,0
70000,2,1,2,24,0,0,0,0,0,0,65920,67413,68623,68867,70179,67976,3150,3000,2250,2400,2350,2400,0
50000,1,2,1,32,0,0,0,0,0,0,11030,12048,13145,14160,14441,14743,1203,1300,1235,516,534,537,0
230000,2,3,2,25,0,0,0,0,-1,-1,26214,26504,20010,0,104160,0,2000,1067,0,104160,0,0,0
210000,1,1,2,40,-1,-1,-1,-1,-1,-1,1535,2652,179,1326,1326,1326,2652,179,1326,1326,1326,4182,1
50000,1,2,1,36,-1,-1,-1,-1,0,0,630,815,1104,9182,8989,8443,1000,1104,9182,275,801,184,0
30000,2,2,2,22,0,-1,-1,0,0,-1,3077,390,1946,2503,0,780,390,1946,1000,0,780,1160,0
