Feat0;Feat1;Feat2;Feat3;Feat4;Feat5;Feat6;Feat7;Feat8;Feat9;Feat10;Feat11;Feat12;Feat13;Feat14;Feat15;Feat16;Feat17;Target
1;1;1;60490;788;129;70;1;1;1;0;0;0;0;0;0;600;600;0
0;1;1;15710;308;101;70;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;10870;220;-51;-40;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;2180;10;-24;-75;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;9840;421;-43;-28;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;716630;1677;-8;14;0;2;2;0;0;0;0;0;0;700;500;0
0;0;0;2290;6;-7;-85;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;465730;1325;-7;-12;0;1;0;1;0;0;0;0;0;4000;4000;0
0;0;1;10160;437;-40;-21;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;21780;944;136;209;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;63390;1039;188;179;0;1;0;1;0;0;0;0;0;7000;7000;0
1;1;1;67810;1002;153;120;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;3110;164;-73;-54;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;3460;47;14;18;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;8390;33;262;-65;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;39660;325;42;54;0;5;2;2;1;0;0;0;0;34000;30000;0
1;0;1;42640;576;264;150;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;117040;328;-57;-45;0;1;0;1;0;0;0;0;0;2000;2000;0
1;1;1;82030;349;681;57;1;3;3;0;0;0;0;0;0;1300;600;0
1;0;1;27900;1158;-25;11;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;38350;532;36;10;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;26210;619;-20;20;0;0;0;0;0;0;0;0;0;0;0;1
0;1;1;140610;254;-20;-17;1;1;1;0;0;0;0;0;0;800;800;0
1;0;1;256850;1650;-11;-31;0;4;4;0;0;0;0;0;0;1800;700;0
1;0;0;7170;278;-23;-7;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;26190;246;-29;-33;0;3;2;0;1;0;0;0;0;20500;20000;0
0;0;1;11740;278;-47;-25;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;10640;62;-68;-43;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;38330;1042;-1;-3;0;1;1;0;0;0;0;0;0;600;600;0
0;0;0;920;9;-65;-78;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;104210;185;-39;-56;0;2;2;0;0;0;0;0;0;500;300;0
0;0;1;715390;1923;36;36;0;1;1;0;0;0;0;0;0;300;300;0
0;0;1;32810;524;-3;-2;0;0;0;0;0;0;0;0;0;0;0;1
0;0;0;1620;55;-85;-72;0;0;0;0;0;0;0;0;0;0;0;1
1;0;1;40200;334;45;59;0;1;1;0;0;0;0;0;0;900;900;1
0;1;1;121870;935;-15;-26;0;2;2;0;0;0;0;0;0;900;500;0
1;0;1;26860;282;-46;-44;0;2;0;2;0;0;0;0;0;5000;3000;0
0;0;1;25650;553;96;115;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;23040;392;-10;-22;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;4760;35;-94;-73;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;2360;16;-54;-71;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;17570;471;0;48;0;1;1;0;0;0;0;0;0;700;700;0
0;1;0;68200;137;-5;-38;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;21000;523;-61;-44;1;1;0;1;0;0;0;0;0;8000;8000;0
0;0;0;9070;28;1;-30;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;1531530;1680;52;18;0;2;0;2;0;0;0;0;0;5000;3000;0
1;0;1;11480;260;-57;-39;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;27150;441;-11;-31;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;71730;1093;149;122;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;77870;271;626;18;1;0;0;0;0;0;0;0;0;0;0;0
1;0;1;17570;211;-61;-53;0;4;3;0;1;0;0;0;0;70800;70000;0
0;1;1;14770;241;-19;-24;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;166220;1762;7;20;0;0;0;0;0;0;0;0;0;0;0;1
0;0;0;9490;26;-60;-61;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;4140;186;-67;-26;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;31620;520;-9;-4;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;8760;133;-59;-33;0;1;1;0;0;0;0;0;0;600;600;0
0;0;0;3610;20;32;-50;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;6260;98;-26;-42;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;6860;282;-45;13;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;4190;43;-58;-49;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;32490;595;-7;7;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;6980;37;-10;-81;0;1;1;0;0;0;0;0;0;300;300;0
0;1;1;121720;1170;1;2;0;1;0;1;0;0;0;0;0;5000;5000;0
0;1;0;9450;349;1;12;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;12160;364;-15;-12;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;43380;693;83;36;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;14580;308;-42;-38;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;107250;168;43;-8;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;35910;636;8;19;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;45560;591;79;33;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;542890;1623;-51;-14;0;3;0;2;1;0;0;0;0;25000;20000;0
0;0;1;44960;643;19;56;0;4;1;3;0;0;0;0;0;14400;9000;0
0;2;1;106030;988;148;49;1;0;0;0;0;0;0;0;0;0;0;0
0;0;0;45630;155;49;52;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;25450;504;-15;-3;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;571990;1608;0;-18;0;4;0;3;1;0;0;0;0;44000;30000;0
0;0;1;39390;460;27;50;0;6;5;1;0;0;0;0;0;4800;2000;0
1;0;1;394660;1764;-2;8;0;3;1;1;1;0;0;0;0;35900;30000;1
0;0;1;1371400;3040;91;63;0;1;1;0;0;0;0;0;0;300;300;0
0;0;1;35200;93;-55;-48;0;1;0;1;0;0;0;0;0;5000;5000;0
0;1;0;26720;53;21;21;1;1;0;1;0;0;0;0;0;1000;1000;0
1;0;1;60730;797;110;1;0;2;1;1;0;0;0;0;0;3600;3000;0
0;0;1;16320;297;-45;-41;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;1766860;2899;32;18;0;0;0;0;0;0;0;0;0;0;0;1
0;0;1;19170;430;-1;29;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;21900;60;-5;25;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;12400;313;9;28;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;80040;751;-37;-19;0;2;1;1;0;0;0;0;0;1600;1000;0
0;1;0;10520;72;46;1;0;1;0;1;0;0;0;0;0;5000;5000;0
1;0;1;68600;1052;138;33;0;1;1;0;0;0;0;0;0;900;900;0
1;1;1;58460;540;73;1;0;2;1;1;0;0;0;0;0;3900;3000;1
0;0;1;102720;265;-64;-66;0;2;1;1;0;0;0;0;0;2700;2000;0
0;0;1;22810;508;-35;-7;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;75670;207;18;4;0;1;1;0;0;0;0;0;0;600;600;0
1;0;1;151660;900;-25;-33;0;7;2;3;2;0;0;0;0;67700;30000;0
0;0;0;32070;138;-36;-23;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;118120;1716;-33;-14;0;1;0;0;1;0;0;0;0;20000;20000;0
1;0;1;9050;436;-10;1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;2960;91;-19;-16;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;33560;590;194;111;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;37840;468;-57;-47;0;2;2;0;0;0;0;0;0;1200;600;0
0;0;0;41120;132;-21;-43;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;17700;174;-81;-81;0;1;0;1;0;0;0;0;0;2000;2000;0
0;0;1;11440;505;0;81;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;12750;235;-10;-10;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;5020;32;77;-20;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;2196220;3848;62;51;0;3;1;2;0;0;0;0;0;8500;4000;0
1;0;1;68920;1004;-59;-51;0;3;0;2;1;0;0;0;0;66000;60000;0
0;0;1;481630;1678;-10;17;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;148160;1282;1;0;0;2;2;0;0;0;0;0;0;1300;900;0
1;1;1;24750;548;-8;21;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;56940;769;72;48;0;1;0;0;1;0;0;0;0;40000;40000;0
1;1;1;13590;359;-51;-23;0;1;0;1;0;0;0;0;0;1000;1000;0
1;0;1;507230;2116;-21;-40;0;1;0;1;0;0;0;0;0;3000;3000;0
0;0;1;15290;315;-13;-1;0;1;1;0;0;0;0;0;0;400;400;0
0;0;1;60200;449;32;24;0;5;3;2;0;0;0;0;0;9200;5000;0
0;0;0;3130;25;6;-38;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;11500;35;13;-30;1;0;0;0;0;0;0;0;0;0;0;0
0;1;1;31510;323;-22;-27;0;4;3;1;0;0;0;0;0;2700;2000;0
0;0;0;7660;221;-32;-9;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;24840;609;92;87;1;0;0;0;0;0;0;0;0;0;0;0
0;0;0;10730;205;-5;-16;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;29480;510;-7;-39;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;33660;248;9;28;0;4;2;2;0;0;0;0;0;11100;8000;0
0;0;0;2840;115;18;-1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;78430;455;12;8;0;5;1;3;0;1;0;0;0;207900;200000;0
0;0;1;31810;514;27;3;0;1;1;0;0;0;0;0;0;100;100;0
1;0;1;6580;161;-75;-63;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;16980;451;-30;-38;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;16750;398;19;35;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;28130;304;15;-28;0;1;0;1;0;0;0;0;0;6000;6000;0
0;0;1;23580;462;34;46;0;1;0;1;0;0;0;0;0;6000;6000;0
0;1;1;24360;444;-20;-31;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;15460;208;-50;-51;0;1;0;1;0;0;0;0;0;4000;4000;0
1;1;1;887140;3327;128;144;1;5;3;2;0;0;0;0;0;6200;2000;1
0;0;0;31540;121;-32;-30;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;55730;387;-89;-87;0;3;2;1;0;0;0;0;0;9600;8000;1
0;0;1;86740;486;17;25;0;2;0;2;0;0;0;0;0;9000;7000;0
0;1;1;31460;396;13;-18;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1811640;1927;47;41;0;1;0;0;1;0;0;0;0;40000;40000;0
0;0;1;95020;859;-20;-25;0;1;1;0;0;0;0;0;0;600;600;0
1;1;1;33430;518;105;80;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;26550;330;-17;-23;0;2;1;1;0;0;0;0;0;1700;1000;0
0;0;1;28570;336;3;-13;0;1;0;1;0;0;0;0;0;2000;2000;0
1;1;1;90090;1132;207;128;0;1;0;1;0;0;0;0;0;4000;4000;0
1;0;1;27480;441;-21;-18;0;1;0;1;0;0;0;0;0;4000;4000;0
0;1;0;14190;384;62;30;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;30140;426;-4;-5;0;4;1;3;0;0;0;0;0;11900;6000;0
0;0;0;28460;117;-45;-45;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;302440;1250;-16;9;0;2;2;0;0;0;0;0;0;600;300;0
0;1;0;5660;118;59;95;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;8690;251;-34;-23;1;0;0;0;0;0;0;0;0;0;0;0
0;1;1;18680;586;-47;-44;0;2;1;1;0;0;0;0;0;2500;2000;0
1;1;1;74960;1471;124;60;1;1;0;0;1;0;0;0;0;10000;10000;0
1;0;1;54920;801;102;70;0;1;1;0;0;0;0;0;0;200;200;0
0;0;0;7240;295;-29;-14;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;1310730;1504;13;9;0;2;1;1;0;0;0;0;0;4200;4000;0
0;1;1;26800;306;-44;-26;0;1;0;0;1;0;0;0;0;10000;10000;0
0;0;0;15400;24;-59;-69;0;1;0;1;0;0;0;0;0;1000;1000;0
0;0;0;53250;140;-19;-31;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;140090;380;-40;-46;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;300520;894;37;37;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;42340;515;46;17;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;14210;469;-53;-8;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;23020;669;27;40;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;26960;540;101;112;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;63950;297;11;-6;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;3720;43;75;8;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;22930;328;88;36;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;1096910;2037;31;29;0;2;1;1;0;0;0;0;0;3700;3000;0
0;0;1;31390;362;39;-26;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;19180;289;-36;-35;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;28020;51;12;-14;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;22260;422;-25;2;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;26460;554;-21;1;0;1;0;1;0;0;0;0;0;1000;1000;0
0;1;1;13000;311;-50;-36;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;163510;1534;13;23;0;2;0;1;1;0;0;0;0;72000;70000;0
0;1;1;21750;635;-38;-40;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;29990;354;79;35;0;1;1;0;0;0;0;0;0;400;400;0
1;0;1;12870;364;-57;-26;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;37590;1115;146;153;1;1;0;0;1;0;0;0;0;40000;40000;0
0;0;1;21040;402;-38;-25;0;1;1;0;0;0;0;0;0;300;300;0
0;1;1;24650;391;-30;-30;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;4720;186;-62;-26;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;60910;882;55;62;0;2;0;1;0;1;0;0;0;303000;300000;0
0;1;1;132520;1174;-31;-39;0;1;1;0;0;0;0;0;0;200;200;0
0;0;0;4200;74;54;85;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;22710;481;191;166;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;6370;34;-68;-39;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;7170;170;-27;-26;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;790830;1434;5;-4;0;2;0;1;1;0;0;0;0;13000;10000;0
0;0;0;37360;171;-21;0;0;1;0;1;0;0;0;0;0;4000;4000;0
0;0;0;160350;828;-31;23;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;557510;1946;5;8;0;3;2;1;0;0;0;0;0;5800;5000;1
0;0;0;18600;29;60;-42;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;4790;21;-94;-82;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;5380;90;-18;58;0;1;0;1;0;0;0;0;0;2000;2000;0
0;1;0;94110;314;-76;-58;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;108280;2157;190;106;0;2;1;1;0;0;0;0;0;9500;9000;0
0;0;1;44320;269;-64;-85;0;2;0;2;0;0;0;0;0;3000;2000;0
0;0;0;8460;223;-32;-11;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;197590;2804;20;44;0;8;8;0;0;0;0;0;0;4700;800;0
1;1;0;10690;367;182;227;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;285750;791;1;-19;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;69070;505;-4;35;0;5;3;2;0;0;0;0;0;5700;2000;0
1;1;1;15210;527;-64;-56;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;1988970;3697;78;57;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;23490;748;32;63;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;11390;89;47;94;0;1;1;0;0;0;0;0;0;300;300;0
1;1;1;23790;589;56;34;1;0;0;0;0;0;0;0;0;0;0;0
0;1;1;32660;290;31;-42;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;10050;342;-41;-39;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;37560;493;149;61;0;1;1;0;0;0;0;0;0;200;200;0
0;0;0;7920;248;-23;-28;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;12640;57;-63;-52;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;67210;420;-31;-32;0;1;0;1;0;0;0;0;0;4000;4000;0
1;0;1;22460;732;69;89;0;1;1;0;0;0;0;0;0;400;400;0
1;0;1;59410;1552;59;48;0;2;2;0;0;0;0;0;0;900;600;0
1;0;1;27440;635;-5;-28;0;1;1;0;0;0;0;0;0;400;400;0
0;0;1;34820;270;-22;-6;0;1;1;0;0;0;0;0;0;300;300;0
1;1;1;43420;623;56;33;0;2;2;0;0;0;0;0;0;500;400;0
0;1;0;5940;182;-41;-21;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;42930;341;54;-11;0;5;2;3;0;0;0;0;0;6200;3000;0
0;0;1;13990;307;-58;-43;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;11610;315;-21;3;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;127360;351;-54;-53;0;1;1;0;0;0;0;0;0;700;700;1
0;0;0;29310;445;214;38;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;15030;484;-5;22;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;33930;486;-2;-14;0;1;0;1;0;0;0;0;0;4000;4000;0
0;1;0;48440;76;86;11;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;21730;56;37;18;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;17620;557;91;151;0;1;1;0;0;0;0;0;0;300;300;0
0;0;1;24160;362;-23;-32;0;0;0;0;0;0;0;0;0;0;0;0
1;1;0;8660;205;16;188;1;1;0;0;1;0;0;0;0;10000;10000;0
0;0;1;33500;231;48;-53;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;63800;2116;88;121;1;0;0;0;0;0;0;0;0;0;0;0
0;1;1;32830;1134;17;75;1;0;0;0;0;0;0;0;0;0;0;0
0;0;0;3840;13;60;-68;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;65760;772;177;68;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;31770;231;2;-3;0;3;1;2;0;0;0;0;0;10400;8000;0
0;1;0;6790;67;34;50;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;59250;1452;59;39;0;1;1;0;0;0;0;0;0;500;500;0
0;0;0;5310;287;-58;15;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;69660;362;-10;-8;0;2;2;0;0;0;0;0;0;800;500;1
0;1;0;4530;98;-54;-72;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;19320;320;106;118;1;2;1;1;0;0;0;0;0;2300;2000;1
1;1;0;6890;204;-34;-46;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;16690;267;34;7;0;1;1;0;0;0;0;0;0;800;800;0
0;1;1;28210;618;15;47;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;29690;636;-10;18;0;1;1;0;0;0;0;0;0;800;800;0
0;1;1;3590;203;-69;-60;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;4080;19;73;-52;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;24570;434;-52;-53;0;2;1;1;0;0;0;0;0;3600;3000;0
0;1;0;15640;517;67;72;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;17670;255;130;56;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;61770;1062;31;90;0;6;2;4;0;0;0;0;0;10800;6000;1
0;1;0;2960;49;-62;-34;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;80210;525;18;32;0;3;1;2;0;0;0;0;0;2700;1000;1
0;1;1;121520;247;-25;-26;0;1;1;0;0;0;0;0;0;400;400;0
1;1;1;18580;121;-31;-59;0;2;2;0;0;0;0;0;0;1200;800;0
1;0;1;53990;718;80;45;0;1;0;1;0;0;0;0;0;4000;4000;0
0;1;0;7400;47;-68;-80;0;1;0;1;0;0;0;0;0;3000;3000;0
0;0;0;4580;91;-72;-50;0;1;0;1;0;0;0;0;0;1000;1000;0
0;1;0;24550;62;44;23;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;10100;23;-82;-75;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;55310;644;107;-1;0;3;2;1;0;0;0;0;0;4900;4000;0
0;1;1;36230;822;177;151;1;1;0;1;0;0;0;0;0;8000;8000;0
1;1;1;1446770;1471;13;5;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;54820;585;-41;-37;0;3;1;2;0;0;0;0;0;5600;3000;0
1;1;1;27040;347;-3;-26;0;1;1;0;0;0;0;0;0;200;200;0
1;0;1;17500;324;21;22;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;59360;1033;107;31;0;2;1;1;0;0;0;0;0;2400;2000;1
0;0;0;7400;25;-12;-38;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;12000;379;-5;64;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;13160;271;58;61;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;172290;437;-57;-55;0;1;1;0;0;0;0;0;0;600;600;0
1;0;1;44960;1172;115;88;0;1;1;0;0;0;0;0;0;200;200;0
0;1;1;15740;278;8;-24;1;1;0;1;0;0;0;0;0;3000;3000;0
1;0;1;21660;433;-30;-14;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;11190;27;4;-32;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;7130;105;134;142;1;0;0;0;0;0;0;0;0;0;0;0
0;0;1;31690;656;82;13;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;836500;2313;55;19;0;4;0;4;0;0;0;0;0;19000;9000;1
0;0;1;27870;238;-6;-5;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;57200;773;102;66;0;2;0;2;0;0;0;0;0;5000;3000;0
1;1;0;13040;103;4;-59;0;1;0;1;0;0;0;0;0;3000;3000;0
1;0;1;14710;321;-58;-42;0;1;0;1;0;0;0;0;0;2000;2000;0
0;0;0;9030;342;-14;-8;0;1;0;0;1;0;0;0;0;80000;80000;0
1;2;1;68040;1049;50;51;1;1;0;1;0;0;0;0;0;4000;4000;0
1;0;1;18980;247;-16;-34;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;27810;265;-6;11;0;1;1;0;0;0;0;0;0;500;500;0
0;1;0;27490;55;39;11;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;70450;1244;145;58;0;0;0;0;0;0;0;0;0;0;0;0
0;2;1;52510;917;23;39;1;1;0;1;0;0;0;0;0;4000;4000;0
1;1;0;23040;482;201;103;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;936850;1737;24;17;0;2;1;1;0;0;0;0;0;2600;2000;0
0;1;0;8780;226;-10;-1;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;55120;713;85;59;0;2;1;1;0;0;0;0;0;9200;9000;0
1;0;1;96070;537;3;19;0;3;1;1;1;0;0;0;0;49200;40000;0
1;1;1;29710;473;-18;-20;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;96760;1125;197;84;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;134870;2096;-17;4;0;4;2;2;0;0;0;0;0;5100;3000;0
0;0;0;12880;62;-35;12;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;47980;382;-26;-32;0;3;1;1;1;0;0;0;0;38600;30000;0
0;0;0;2610;39;5;-2;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;14350;36;-47;-47;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;2890;28;2;-30;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;62860;596;154;31;1;3;3;0;0;0;0;0;0;1300;500;0
1;1;1;45650;664;55;34;1;0;0;0;0;0;0;0;0;0;0;0
0;2;0;24740;530;223;123;2;1;0;1;0;0;0;0;0;7000;7000;0
0;1;1;67360;1525;139;135;1;2;1;0;1;0;0;0;0;80200;80000;0
0;0;1;35510;313;8;3;0;1;1;0;0;0;0;0;0;500;500;0
0;0;0;11710;70;-72;-47;0;1;0;1;0;0;0;0;0;4000;4000;0
0;2;0;25050;678;227;186;2;0;0;0;0;0;0;0;0;0;0;0
1;1;1;23860;269;-11;-38;0;1;1;0;0;0;0;0;0;200;200;0
0;0;0;1870;11;-24;-72;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;40030;577;-28;-13;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;32210;510;147;95;0;1;1;0;0;0;0;0;0;600;600;0
0;1;0;7990;20;-34;-50;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;49520;405;60;49;0;4;0;3;1;0;0;0;0;72000;60000;0
1;1;0;14770;48;-60;-41;1;0;0;0;0;0;0;0;0;0;0;0
0;0;1;34280;460;-12;5;0;1;0;1;0;0;0;0;0;3000;3000;0
1;1;1;30220;592;6;-6;1;1;1;0;0;0;0;0;0;100;100;0
1;1;1;184710;1482;61;78;0;9;1;7;1;0;0;0;0;49800;30000;0
0;0;1;23160;393;-34;-28;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;28380;628;14;26;0;1;0;0;1;0;0;0;0;20000;20000;0
0;0;1;48930;769;54;46;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;64830;916;121;88;0;1;0;1;0;0;0;0;0;6000;6000;0
0;0;1;8210;351;-52;-37;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;17660;224;-41;-27;0;5;2;3;0;0;0;0;0;9900;4000;1
0;0;1;12080;310;-22;10;0;1;0;1;0;0;0;0;0;4000;4000;0
0;0;0;10410;422;4;21;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;20160;317;-30;-28;0;1;1;0;0;0;0;0;0;300;300;0
1;1;1;127770;1141;7;24;0;4;2;1;1;0;0;0;0;44400;40000;0
1;1;1;17310;485;-3;6;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;5630;98;64;86;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;12470;124;61;-38;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;4390;16;95;-60;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;44330;485;27;-10;0;0;0;0;0;0;0;0;0;0;0;0
