Feat0;Feat1;Feat2;Feat3;Feat4;Feat5;Feat6;Feat7;Feat8;Feat9;Feat10;Feat11;Feat12;Feat13;Feat14;Feat15;Feat16;Feat17;Target
0;1;0;154420;319;-46;-43;0;1;0;1;0;0;0;0;0;3000;3000;0
0;0;0;7360;213;-4;-10;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;22900;481;-32;-8;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;20330;413;-42;-25;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;8550;205;-15;-11;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;25920;369;17;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;9890;210;-21;-16;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;40850;340;-16;18;0;2;2;0;0;0;0;0;0;400;200;0
1;1;1;18490;451;-34;-4;0;0;0;0;0;0;0;0;0;0;0;0
1;1;0;16470;661;60;88;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;2440;16;-27;-60;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;14580;321;-60;-47;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;8060;57;-81;-86;0;1;0;1;0;0;0;0;0;3000;3000;0
1;0;1;311200;1147;-38;-62;0;3;1;2;0;0;0;0;0;14400;9000;0
0;0;0;4760;94;-23;37;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;8170;274;-32;11;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;11080;343;33;104;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;31390;362;39;-26;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;40770;522;36;2;0;1;0;1;0;0;0;0;0;8000;8000;0
0;1;0;20040;402;60;61;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;27020;294;334;-5;1;0;0;0;0;0;0;0;0;0;0;0
0;0;1;11610;315;-21;3;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;10670;223;47;38;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;69440;266;41;30;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;51620;186;51;34;0;1;0;1;0;0;0;0;0;7000;7000;0
0;0;0;950;46;-68;15;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;19320;320;106;118;1;2;1;1;0;0;0;0;0;2300;2000;1
0;0;0;19500;80;-51;-51;0;1;0;1;0;0;0;0;0;4000;4000;0
1;1;1;21060;588;-37;-36;1;0;0;0;0;0;0;0;0;0;0;1
0;1;1;42470;326;26;42;0;2;2;0;0;0;0;0;0;1200;700;0
1;1;1;29400;331;-32;-6;0;2;0;1;1;0;0;0;0;22000;20000;0
0;1;1;32460;469;10;12;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;30180;375;8;-22;0;1;0;1;0;0;0;0;0;2000;2000;0
1;0;1;22860;313;-42;-16;0;6;1;3;2;0;0;0;0;70500;50000;0
1;1;1;14460;271;-42;-40;1;0;0;0;0;0;0;0;0;0;0;0
0;0;0;7560;513;-25;47;0;1;1;0;0;0;0;0;0;300;300;0
0;0;1;118860;1122;4;2;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;37110;484;17;-3;0;1;0;1;0;0;0;0;0;1000;1000;0
0;0;1;14650;325;-56;-40;0;1;1;0;0;0;0;0;0;300;300;0
0;0;0;5180;167;-43;-10;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;1104700;2584;3;33;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;19860;300;-24;-21;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;55350;246;-65;-61;0;1;0;1;0;0;0;0;0;3000;3000;0
0;0;1;320150;1012;-58;-42;0;2;0;2;0;0;0;0;0;5000;3000;0
0;0;0;384230;751;4;6;0;3;1;2;0;0;0;0;0;9700;6000;1
0;1;0;12300;424;34;39;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;40900;776;43;57;0;1;1;0;0;0;0;0;0;400;400;0
0;1;0;14390;329;34;36;0;0;0;0;0;0;0;0;0;0;0;0
1;1;0;26360;459;154;21;1;2;2;0;0;0;0;0;0;700;500;0
1;1;1;29520;779;-28;-32;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;10590;442;223;218;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;22130;390;-10;-7;0;2;1;0;1;0;0;0;0;30300;30000;0
0;0;0;9220;277;-2;-11;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;6530;266;-48;6;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;3520;107;-42;-32;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;1061760;1443;-3;0;0;1;0;1;0;0;0;0;0;3000;3000;1
0;1;1;21910;695;-10;-4;0;1;1;0;0;0;0;0;0;300;300;0
1;0;1;7060;150;-69;-60;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;63950;297;11;-6;0;0;0;0;0;0;0;0;0;0;0;0
1;1;0;7540;133;-40;-47;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;15760;318;89;89;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;302440;1250;-16;9;0;2;2;0;0;0;0;0;0;600;300;0
1;0;1;65350;1081;18;33;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;3280;40;-41;-23;0;1;1;0;0;0;0;0;0;200;200;0
1;1;1;12220;465;-78;-41;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;641120;1571;-17;6;0;1;1;0;0;0;0;0;0;800;800;0
1;0;1;10280;228;-12;-10;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;47370;1333;62;71;1;0;0;0;0;0;0;0;0;0;0;0
0;0;1;270040;717;10;-14;0;2;2;0;0;0;0;0;0;800;500;0
0;1;1;12980;436;-13;16;1;0;0;0;0;0;0;0;0;0;0;0
0;0;1;159910;2345;12;23;0;3;1;2;0;0;0;0;0;4400;3000;0
0;0;1;40420;269;-42;-31;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;4630;89;-56;-42;0;1;0;0;0;0;0;0;0;50;50;1
1;0;1;480250;2368;-42;13;0;2;0;1;1;0;0;0;0;34000;30000;0
0;1;1;48820;446;57;75;1;5;4;1;0;0;0;0;0;3900;2000;0
1;1;1;40130;1324;120;162;1;2;2;0;0;0;0;0;0;1100;600;0
1;1;1;69230;955;162;106;1;2;0;1;1;0;0;0;0;34000;30000;0
0;1;0;92520;169;-73;-74;0;1;0;0;1;0;0;0;0;10000;10000;1
1;1;1;54860;989;233;115;1;0;0;0;0;0;0;0;0;0;0;0
0;1;0;8110;29;-33;-28;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;29560;1067;2;35;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;27740;443;81;41;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;6260;98;-26;-42;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;25480;429;-14;2;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;149050;697;-54;-35;0;1;0;1;0;0;0;0;0;6000;6000;0
1;1;0;12540;211;0;-16;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;582700;1232;-32;-28;0;1;0;1;0;0;0;0;0;7000;7000;0
1;1;1;17300;656;-56;-43;0;1;0;1;0;0;0;0;0;7000;7000;0
0;1;1;17600;543;-6;8;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;13200;199;-18;-15;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;16640;407;38;35;1;0;0;0;0;0;0;0;0;0;0;0
0;0;0;340;6;-87;-85;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;16330;449;-13;-28;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;6760;136;-41;-39;0;1;0;1;0;0;0;0;0;1000;1000;0
0;1;1;12430;187;-32;-41;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;46020;267;-18;6;0;1;0;1;0;0;0;0;0;5000;5000;0
1;1;1;53730;1444;116;117;0;1;0;0;1;0;0;0;0;80000;80000;0
1;1;1;24950;344;-7;-21;0;1;1;0;0;0;0;0;0;300;300;0
0;1;1;26960;514;85;41;1;0;0;0;0;0;0;0;0;0;0;0
1;0;1;192650;1185;-8;-14;0;4;2;1;1;0;0;0;0;27100;20000;1
1;1;1;64490;755;120;55;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;86740;486;17;25;0;2;0;2;0;0;0;0;0;9000;7000;0
0;0;1;17280;394;32;53;0;1;1;0;0;0;0;0;0;100;100;0
0;1;0;1860;33;-78;-30;0;1;0;1;0;0;0;0;0;4000;4000;1
0;0;1;19240;370;-43;-31;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;1582550;2545;23;1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;918020;1759;-36;-34;0;2;0;2;0;0;0;0;0;5000;3000;0
0;0;0;4290;45;41;12;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;31320;407;35;-13;0;1;0;1;0;0;0;0;0;2000;2000;0
1;1;0;12520;184;0;-26;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;13540;437;-20;-21;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;18240;87;-53;-72;0;2;1;1;0;0;0;0;0;2500;2000;0
1;0;1;14930;244;-46;-42;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;28150;1047;-31;-9;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;21200;794;-43;-24;0;1;1;0;0;0;0;0;0;200;200;0
1;0;1;25850;504;-18;13;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;18400;46;-68;-60;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;12950;343;-12;-9;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;65790;822;107;64;0;1;0;1;0;0;0;0;0;7000;7000;0
1;0;0;5700;135;-50;-40;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;70980;1157;161;37;0;2;0;2;0;0;0;0;0;10000;6000;0
0;1;0;5690;100;-53;-59;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;10250;177;-18;-29;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;19420;60;98;20;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;6010;215;-41;-38;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;15840;275;90;64;0;1;0;1;0;0;0;0;0;4000;4000;0
0;0;0;3510;19;22;-52;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;140610;254;-20;-17;1;1;1;0;0;0;0;0;0;800;800;0
0;0;0;9070;28;1;-30;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;1531530;1680;52;18;0;2;0;2;0;0;0;0;0;5000;3000;0
0;0;0;23440;514;151;59;0;1;0;1;0;0;0;0;0;8000;8000;0
1;0;1;151210;1727;-18;-12;0;4;1;2;1;0;0;0;0;31800;20000;0
0;0;1;69660;362;-10;-8;0;2;2;0;0;0;0;0;0;800;500;1
0;0;1;13990;307;-58;-43;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;7170;278;-23;-7;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;3170;36;-88;-79;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;11090;639;54;249;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;46810;552;28;47;0;3;1;1;1;0;0;0;0;27500;20000;0
0;0;1;26830;192;-77;-88;0;1;1;0;0;0;0;0;0;600;600;0
1;0;1;388530;1539;-11;-11;0;2;1;1;0;0;0;0;0;3200;3000;1
0;0;0;7660;221;-32;-9;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;7030;202;-78;-53;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;11210;296;-66;-29;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;6550;163;-33;-29;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;27350;602;-1;25;0;1;1;0;0;0;0;0;0;200;200;0
0;0;1;48390;532;104;16;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;3020;19;-66;-85;0;1;0;1;0;0;0;0;0;2000;2000;0
0;1;1;60340;495;68;96;0;5;3;2;0;0;0;0;0;12500;8000;0
0;0;0;4620;175;-63;-30;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;33500;231;48;-53;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;259110;1409;-11;46;0;1;1;0;0;0;0;0;0;900;900;0
1;0;1;25160;411;-20;-8;0;0;0;0;0;0;0;0;0;0;0;1
0;0;1;71080;767;88;94;0;5;3;2;0;0;0;0;0;4600;2000;1
1;1;1;105810;958;-27;-26;0;3;1;2;0;0;0;0;0;14900;8000;0
0;1;1;28230;513;-11;3;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;21000;466;-10;-1;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;22320;337;39;48;0;1;0;0;1;0;0;0;0;10000;10000;0
1;0;1;81480;1112;182;40;0;1;1;0;0;0;0;0;0;300;300;0
0;1;0;7400;206;-31;-15;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;5680;127;-43;-64;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;33330;482;-5;-12;0;2;1;0;1;0;0;0;0;40200;40000;0
0;0;1;303610;1034;-26;-21;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;3720;43;75;8;0;0;0;0;0;0;0;0;0;0;0;0
1;1;0;10690;367;182;227;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;2510;17;-16;-58;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;15820;382;-32;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;23040;318;-39;-28;0;2;1;1;0;0;0;0;0;1300;1000;0
0;0;0;20150;64;-51;-62;0;1;0;1;0;0;0;0;0;5000;5000;0
0;0;0;3860;77;-38;12;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;47740;276;-42;-76;0;4;1;3;0;0;0;0;0;7800;3000;0
0;0;0;18040;317;95;43;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;44990;508;36;16;0;2;1;1;0;0;0;0;0;5500;5000;0
1;0;1;28510;805;-7;-13;0;1;0;0;1;0;0;0;0;10000;10000;0
0;0;0;5640;193;-48;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;42220;515;159;79;0;0;0;0;0;0;0;0;0;0;0;1
0;0;0;10300;144;13;-22;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;14050;271;-3;2;0;1;0;0;0;1;0;0;0;300000;300000;0
0;2;1;40750;725;3;18;2;0;0;0;0;0;0;0;0;0;0;0
0;0;0;414700;900;69;63;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;52120;695;66;55;0;1;0;1;0;0;0;0;0;2000;2000;0
0;0;1;39050;305;-40;-19;0;3;3;0;0;0;0;0;0;2000;700;0
0;1;1;328050;707;51;0;0;1;1;0;0;0;0;0;0;200;200;0
0;0;0;11780;159;-7;-35;0;1;1;0;0;0;0;0;0;300;300;0
1;1;1;20140;248;-43;-57;0;1;0;1;0;0;0;0;0;3000;3000;0
1;0;1;108010;889;-70;-60;0;4;1;2;1;0;0;0;0;41200;30000;0
0;0;1;140890;230;-32;-37;0;2;2;0;0;0;0;0;0;600;400;0
0;0;0;40370;755;223;202;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;16220;753;50;61;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;43860;947;52;20;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;811060;2877;45;28;0;2;2;0;0;0;0;0;0;900;700;0
0;0;1;28130;347;-19;3;0;3;2;1;0;0;0;0;0;3100;2000;0
0;0;1;6020;129;-71;-64;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;4520;50;-82;-80;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;57440;879;4;12;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;35290;754;-16;-36;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;18420;255;-21;-46;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;29320;526;125;101;0;1;0;0;1;0;0;0;0;90000;90000;0
0;0;0;117040;328;-57;-45;0;1;0;1;0;0;0;0;0;2000;2000;0
0;1;0;17390;720;89;136;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;78580;1327;147;60;0;1;0;0;1;0;0;0;0;40000;40000;0
0;0;1;28380;628;14;26;0;1;0;0;1;0;0;0;0;20000;20000;0
0;0;0;920;9;-71;-78;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;6260;114;-49;-53;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;73160;654;155;46;0;1;0;1;0;0;0;0;0;3000;3000;0
1;0;0;7460;189;-31;-2;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;8280;30;-27;-25;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;28140;443;-6;-14;0;0;0;0;0;0;0;0;0;0;0;0
1;1;0;6890;204;-34;-46;1;0;0;0;0;0;0;0;0;0;0;0
0;1;1;180530;324;7;3;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;28710;454;207;40;0;1;0;1;0;0;0;0;0;4000;4000;0
0;0;1;34600;389;-13;6;0;4;0;4;0;0;0;0;0;15000;8000;1
0;0;0;2350;19;-4;-52;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;45940;702;67;45;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;17250;228;-11;-32;0;1;0;1;0;0;0;0;0;2000;2000;0
0;2;0;33530;747;338;215;2;1;0;1;0;0;0;0;0;1000;1000;0
1;0;1;199030;1255;-30;-45;0;2;2;0;0;0;0;0;0;700;400;1
0;1;0;15290;436;75;47;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;15050;52;-61;-38;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;43900;853;24;48;0;1;0;0;1;0;0;0;0;80000;80000;0
0;0;0;104390;331;91;29;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;12160;364;-15;-12;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;5470;237;-56;-5;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;1160;20;-83;-50;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;4580;100;-64;-59;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;58160;897;-4;3;0;3;2;1;0;0;0;0;0;1900;1000;0
0;1;1;28520;483;-19;5;1;3;3;0;0;0;0;0;0;1700;700;1
0;0;1;768080;2124;8;24;0;1;1;0;0;0;0;0;0;300;300;0
1;0;1;73420;1202;53;96;0;5;2;2;1;0;0;0;0;30200;20000;0
1;0;0;12380;126;-56;-35;0;1;0;0;1;0;0;0;0;70000;70000;0
1;1;1;64790;909;117;76;0;1;0;1;0;0;0;0;0;8000;8000;0
1;1;1;286300;1381;-49;-41;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;12840;471;37;51;0;1;1;0;0;0;0;0;0;200;200;0
1;0;1;24880;527;85;37;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;1096910;2037;31;29;0;2;1;1;0;0;0;0;0;3700;3000;0
0;1;0;21730;56;37;18;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;43270;673;29;28;0;0;0;0;0;0;0;0;0;0;0;1
0;0;0;1400;58;-62;-47;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;5310;49;-88;-89;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;28000;572;115;119;0;0;0;0;0;0;0;0;0;0;0;1
0;0;1;11690;235;-48;-52;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;5990;53;-42;-64;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;39690;416;6;56;0;2;1;1;0;0;0;0;0;1700;1000;0
0;0;0;11800;185;63;14;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;166220;1762;7;20;0;0;0;0;0;0;0;0;0;0;0;1
0;0;0;2890;28;2;-30;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;30220;592;6;-6;1;1;1;0;0;0;0;0;0;100;100;0
0;0;1;17910;86;-85;-79;0;4;0;4;0;0;0;0;0;12000;6000;0
0;1;1;254510;417;61;35;0;2;2;0;0;0;0;0;0;500;300;0
1;0;1;39760;783;198;102;0;1;1;0;0;0;0;0;0;900;900;0
0;1;0;6790;194;-30;-15;0;0;0;0;0;0;0;0;0;0;0;0
1;1;0;8620;172;-17;-55;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;90960;2039;308;243;1;2;0;1;1;0;0;0;0;32000;30000;0
0;1;1;22260;422;-25;2;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;73930;94;-55;-76;0;1;0;1;0;0;0;0;0;1000;1000;0
1;0;1;581540;2102;7;-23;0;2;1;1;0;0;0;0;0;6500;6000;1
0;0;0;12960;194;27;3;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;7160;228;-6;-4;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;80040;751;-37;-19;0;2;1;1;0;0;0;0;0;1600;1000;0
0;1;1;48050;531;92;6;0;2;0;1;0;1;0;0;0;205000;200000;0
1;1;1;44010;961;167;109;1;1;1;0;0;0;0;0;0;500;500;0
0;1;0;8780;226;-10;-1;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;39760;211;-38;-39;0;3;3;0;0;0;0;0;0;1600;900;0
0;0;0;3310;17;33;-58;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;23920;359;-45;-57;0;1;0;1;0;0;0;0;0;5000;5000;0
1;0;1;87140;680;94;83;0;4;2;1;1;0;0;0;0;27100;20000;0
0;0;0;3540;53;-71;-77;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;29470;347;-14;22;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;43780;529;168;84;0;1;0;1;0;0;0;0;0;1000;1000;0
1;0;0;16380;736;63;112;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;9450;349;1;12;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;5000;163;-50;-29;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;2870;21;-2;-48;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;233810;839;-31;-24;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;912890;2001;25;37;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;60320;632;159;35;0;1;0;1;0;0;0;0;0;3000;3000;0
1;0;1;41060;555;30;27;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;42390;356;-48;-7;0;3;1;2;0;0;0;0;0;6600;3000;0
0;1;0;21780;944;136;209;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;3560;83;-79;-67;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;15530;237;33;-6;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;20610;274;-18;-33;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;43660;281;-44;-29;0;1;1;0;0;0;0;0;0;700;700;0
0;0;1;29240;217;-71;-85;0;2;0;2;0;0;0;0;0;8000;5000;0
1;1;1;25450;504;-15;-3;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;10100;23;-82;-75;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;47840;594;106;27;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;560;7;-84;-82;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;12740;203;-33;-39;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;136810;746;-41;-47;0;1;0;0;1;0;0;0;0;40000;40000;0
1;1;1;29710;473;-18;-20;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;17200;262;47;14;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;129740;306;-39;-44;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;61710;376;-29;-6;0;4;1;2;1;0;0;0;0;22900;10000;0
1;1;1;59950;815;105;67;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;20500;717;82;157;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;290;3;-67;-92;0;1;0;1;0;0;0;0;0;3000;3000;0
0;0;1;23170;348;-18;-25;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;2920;20;-7;-50;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;33780;525;18;17;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;320110;1844;54;35;0;2;1;0;1;0;0;0;0;20600;20000;1
1;0;1;68600;1052;138;33;0;1;1;0;0;0;0;0;0;900;900;0
0;1;0;20060;57;87;12;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;2920;16;13;-60;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;32670;476;103;95;0;1;1;0;0;0;0;0;0;800;800;0
0;1;0;20840;52;-14;-3;0;0;0;0;0;0;0;0;0;0;0;0
1;1;0;10680;506;3;44;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;63800;2116;88;121;1;0;0;0;0;0;0;0;0;0;0;0
0;0;1;35420;290;11;-32;0;1;1;0;0;0;0;0;0;900;900;0
0;0;0;3540;186;62;74;0;0;0;0;0;0;0;0;0;0;0;0
1;2;1;696470;1368;-16;-12;0;2;1;1;0;0;0;0;0;2400;2000;0
1;0;1;34570;446;7;2;0;2;1;1;0;0;0;0;0;3300;3000;0
0;0;1;52780;350;-30;-16;0;1;1;0;0;0;0;0;0;200;200;0
0;0;0;2440;63;-10;58;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;5640;58;6;17;0;1;0;1;0;0;0;0;0;5000;5000;0
1;0;1;17570;211;-61;-53;0;4;3;0;1;0;0;0;0;70800;70000;0
1;1;1;15560;264;-46;-40;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;53250;140;-19;-31;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;197590;2804;20;44;0;8;8;0;0;0;0;0;0;4700;800;0
1;0;1;31010;512;45;7;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;14990;185;-49;-51;0;2;1;1;0;0;0;0;0;4500;4000;1
0;0;0;12470;124;61;-38;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;1480;7;-54;-82;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;63560;317;198;-33;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;77740;758;182;57;0;2;1;1;0;0;0;0;0;1200;1000;1
0;0;0;43650;334;38;90;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;12800;213;-22;-20;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;69070;505;-4;35;0;5;3;2;0;0;0;0;0;5700;2000;0
0;0;0;15590;82;-59;-48;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;23050;428;-19;-32;1;0;0;0;0;0;0;0;0;0;0;0
0;1;1;36410;519;46;4;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;8780;178;279;91;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;11010;319;32;90;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;59380;949;27;30;0;5;2;2;1;0;0;0;0;26600;20000;0
1;1;1;36100;285;-14;-19;0;6;3;3;0;0;0;0;0;14300;9000;1
0;0;1;18210;150;-54;-51;0;3;1;2;0;0;0;0;0;7700;5000;0
0;1;1;67200;945;102;76;0;2;0;1;1;0;0;0;0;12000;10000;0
0;1;0;6980;30;-87;-72;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;1034700;1837;33;-6;0;1;0;1;0;0;0;0;0;2000;2000;1
0;1;0;2560;38;-49;-14;0;2;1;1;0;0;0;0;0;1300;1000;0
0;0;1;29150;259;0;18;0;1;1;0;0;0;0;0;0;600;600;1
