Feat0;Feat1;Feat2;Feat3;Feat4;Feat5;Feat6;Feat7;Feat8;Feat9;Feat10;Feat11;Feat12;Feat13;Feat14;Feat15;Feat16;Feat17;Target
1;0;1;40250;451;91;91;0;4;3;1;0;0;0;0;0;2900;2000;0
1;0;1;25550;451;-8;-47;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;71840;255;54;28;0;1;0;1;0;0;0;0;0;6000;6000;0
0;0;0;3470;84;-59;-69;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;30180;375;8;-22;0;1;0;1;0;0;0;0;0;2000;2000;0
0;1;1;19340;218;18;-19;0;1;0;1;0;0;0;0;0;3000;3000;0
0;0;1;55730;387;-89;-87;0;3;2;1;0;0;0;0;0;9600;8000;1
1;1;1;34090;601;14;16;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;7510;169;-35;-53;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;20330;413;-42;-25;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;25910;424;-22;-3;0;1;1;0;0;0;0;0;0;900;900;0
1;0;0;11010;319;32;90;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;31610;860;10;12;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;8960;28;-71;-51;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;15600;274;-39;-30;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;1531530;1680;52;18;0;2;0;2;0;0;0;0;0;5000;3000;0
0;0;1;10590;256;-19;-2;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;27320;414;220;79;0;1;1;0;0;0;0;0;0;200;200;0
0;0;0;8680;188;31;7;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;23260;746;27;48;1;0;0;0;0;0;0;0;0;0;0;0
0;1;0;5820;308;-37;-1;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;48250;573;9;44;0;3;1;2;0;0;0;0;0;12600;8000;0
1;1;0;13040;103;4;-59;0;1;0;1;0;0;0;0;0;3000;3000;0
0;1;1;38360;759;29;83;0;1;0;1;0;0;0;0;0;7000;7000;0
0;0;0;3610;20;32;-50;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;14930;244;-46;-42;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;50890;602;42;69;0;2;1;0;1;0;0;0;0;70500;70000;0
0;0;0;32070;138;-36;-23;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;7560;133;-34;-47;0;1;0;1;0;0;0;0;0;4000;4000;0
1;0;1;33780;525;18;17;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;14890;540;-64;-53;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;129740;306;-39;-44;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;14710;321;-58;-42;0;1;0;1;0;0;0;0;0;2000;2000;0
1;1;1;9090;511;-51;4;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;15460;208;-50;-51;0;1;0;1;0;0;0;0;0;4000;4000;0
0;0;0;104390;331;91;29;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;12800;213;-22;-20;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;25400;398;-29;-8;0;2;0;2;0;0;0;0;0;6000;4000;0
0;1;1;9450;209;-63;-59;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;5600;344;-44;-1;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;19430;453;5;-8;0;1;1;0;0;0;0;0;0;600;600;0
0;0;1;25920;369;17;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;3320;98;-52;-44;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;7410;133;6;-20;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;73030;240;25;7;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;3540;53;-71;-77;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;514800;1369;95;94;0;7;4;2;1;0;0;0;0;15700;10000;0
0;0;1;24320;427;56;51;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;10870;220;-51;-40;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;79240;1381;124;47;0;0;0;0;0;0;0;0;0;0;0;1
0;0;0;46300;197;-69;-63;0;1;0;1;0;0;0;0;0;5000;5000;0
0;1;1;22130;390;-10;-7;0;2;1;0;1;0;0;0;0;30300;30000;0
0;1;1;32270;631;8;52;0;1;1;0;0;0;0;0;0;500;500;0
0;1;1;27150;441;-11;-31;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;35540;487;31;3;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;5310;287;-58;15;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;14660;229;-3;-25;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;498960;1447;30;17;0;1;1;0;0;0;0;0;0;900;900;0
1;0;1;42060;740;43;49;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;14050;271;-3;2;0;1;0;0;0;1;0;0;0;300000;300000;0
0;0;0;20150;64;-51;-62;0;1;0;1;0;0;0;0;0;5000;5000;0
1;0;1;60730;797;110;1;0;2;1;1;0;0;0;0;0;3600;3000;0
0;0;1;63760;195;-73;-65;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;18330;91;-57;-43;0;1;0;1;0;0;0;0;0;4000;4000;0
1;0;1;31430;553;1;10;0;1;1;0;0;0;0;0;0;600;600;0
0;0;0;5930;31;-26;-22;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;31510;323;-22;-27;0;4;3;1;0;0;0;0;0;2700;2000;0
0;1;1;14830;492;-21;-2;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;59840;696;124;7;0;2;1;1;0;0;0;0;0;6300;6000;1
0;1;1;44500;660;49;59;0;2;2;0;0;0;0;0;0;1100;700;0
1;0;1;14300;431;0;4;0;2;0;2;0;0;0;0;0;8000;6000;0
1;1;1;60490;788;129;70;1;1;1;0;0;0;0;0;0;600;600;0
0;1;0;28210;83;8;30;0;1;0;1;0;0;0;0;0;3000;3000;0
0;0;0;7340;213;-19;-28;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;16380;736;63;112;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;81600;628;-1;75;0;6;3;2;1;0;0;0;0;44000;40000;0
0;0;0;3120;190;-75;-24;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;7400;25;-12;-38;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;632800;2959;39;41;0;2;0;1;1;0;0;0;0;25000;20000;0
0;1;1;33540;570;-6;34;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;11240;554;22;82;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;202640;588;-33;-41;0;2;1;1;0;0;0;0;0;4300;4000;0
0;0;1;20760;324;41;6;0;1;1;0;0;0;0;0;0;400;400;1
1;0;1;132470;1552;-28;-16;0;5;2;2;1;0;0;0;0;54800;50000;0
1;1;1;43900;853;24;48;0;1;0;0;1;0;0;0;0;80000;80000;0
0;0;1;316200;1089;-37;-21;0;3;1;2;0;0;0;0;0;2700;1000;0
0;0;0;2760;24;2;-40;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;26170;388;23;-19;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;14050;228;-45;-55;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;4410;76;-23;53;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;9340;148;-18;-34;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;16590;324;61;17;0;1;1;0;0;0;0;0;0;300;300;0
1;1;1;18540;896;-55;-22;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;8780;226;-10;-1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;41120;132;-21;-43;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;6260;114;-49;-53;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;833250;1840;64;-6;0;4;1;2;1;0;0;0;0;14600;10000;0
0;0;1;6020;129;-71;-64;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;77540;174;-75;-73;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;26830;584;287;205;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;17590;500;36;53;1;0;0;0;0;0;0;0;0;0;0;0
1;0;1;15650;664;45;42;0;1;1;0;0;0;0;0;0;800;800;0
1;0;1;197590;2804;20;44;0;8;8;0;0;0;0;0;0;4700;800;0
1;1;0;10030;244;-20;-2;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;8900;38;-83;-77;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;104410;631;54;50;0;3;2;1;0;0;0;0;0;1600;1000;0
0;1;0;60460;191;56;29;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;5930;120;-65;-54;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;32310;465;31;16;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;55570;560;54;-6;0;2;1;1;0;0;0;0;0;3100;3000;0
1;0;1;44330;485;27;-10;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;6470;98;-7;-41;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;17180;310;-50;-47;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;22450;568;47;29;1;0;0;0;0;0;0;0;0;0;0;0
0;0;1;21670;132;-31;-34;0;3;2;1;0;0;0;0;0;3400;2000;0
0;1;0;7400;206;-31;-15;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;36380;222;-32;-2;0;1;0;1;0;0;0;0;0;4000;4000;0
0;0;1;951410;1332;98;-7;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;11610;315;-21;3;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;23490;748;32;63;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;11740;278;-47;-25;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;16240;673;22;74;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;51560;1088;52;8;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;6850;355;191;309;1;0;0;0;0;0;0;0;0;0;0;0
0;1;1;156780;1301;10;6;0;4;3;1;0;0;0;0;0;4700;3000;0
0;0;0;3510;19;22;-52;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;1062280;1982;-27;-27;0;2;1;1;0;0;0;0;0;5200;5000;0
0;0;0;23440;514;151;59;0;1;0;1;0;0;0;0;0;8000;8000;0
1;0;1;12220;249;-54;-42;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;15080;351;-50;-32;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;44410;1113;-12;52;0;1;0;1;0;0;0;0;0;4000;4000;0
0;0;0;1980;18;-43;-55;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;12610;157;-61;-52;0;1;0;1;0;0;0;0;0;2000;2000;0
1;1;1;21300;710;19;55;0;1;0;1;0;0;0;0;0;2000;2000;0
0;0;1;434360;1584;-38;-60;0;2;0;2;0;0;0;0;0;9000;6000;1
1;1;0;31780;538;27;-14;1;0;0;0;0;0;0;0;0;0;0;0
0;1;1;715540;1471;-13;-4;0;2;2;0;0;0;0;0;0;900;600;1
1;0;1;12870;364;-57;-26;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;388530;1539;-11;-11;0;2;1;1;0;0;0;0;0;3200;3000;1
1;0;1;167100;1690;-7;-6;0;1;0;1;0;0;0;0;0;7000;7000;1
1;0;1;26080;420;-21;-4;0;2;0;2;0;0;0;0;0;4000;2000;0
1;0;1;26960;540;101;112;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;541040;1295;-26;-19;1;4;3;1;0;0;0;0;0;4200;3000;0
1;0;1;8610;79;-74;-69;0;1;0;1;0;0;0;0;0;5000;5000;0
0;0;0;4120;23;-67;-52;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;17720;266;-32;-45;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;61200;625;116;34;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;21900;276;128;71;0;1;1;0;0;0;0;0;0;600;600;0
0;0;0;340;6;-87;-85;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;13740;218;-55;-42;0;0;0;0;0;0;0;0;0;0;0;1
0;0;0;5550;44;-31;-12;0;2;1;1;0;0;0;0;0;4300;4000;0
0;1;0;20060;57;87;12;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;43860;947;52;20;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;9670;186;-59;-7;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;19660;644;-16;36;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;29500;794;119;106;0;0;0;0;0;0;0;0;0;0;0;1
0;1;0;15290;436;75;47;0;0;0;0;0;0;0;0;0;0;0;0
1;1;0;19200;418;131;149;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;1180;14;-57;-65;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;59360;1033;107;31;0;2;1;1;0;0;0;0;0;2400;2000;1
1;0;1;38010;410;-10;10;0;1;0;1;0;0;0;0;0;1000;1000;0
1;0;1;73420;1202;53;96;0;5;2;2;1;0;0;0;0;30200;20000;0
1;1;1;50860;982;178;94;1;0;0;0;0;0;0;0;0;0;0;0
1;0;1;1699290;3425;21;36;0;1;0;0;1;0;0;0;0;50000;50000;0
1;0;1;122850;886;-58;-52;0;3;2;1;0;0;0;0;0;6900;6000;1
0;1;1;39970;831;196;147;1;0;0;0;0;0;0;0;0;0;0;0
0;0;1;811060;2877;45;28;0;2;2;0;0;0;0;0;0;900;700;0
0;1;1;28440;405;-19;-27;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;32180;934;44;57;0;1;1;0;0;0;0;0;0;400;400;0
0;0;0;720;2;-62;-95;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;103460;208;-37;-29;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;7030;202;-78;-53;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;13200;505;6;102;0;1;0;1;0;0;0;0;0;9000;9000;0
1;0;1;453850;1973;-23;-9;0;1;0;1;0;0;0;0;0;8000;8000;0
0;0;1;39050;305;-40;-19;0;3;3;0;0;0;0;0;0;2000;700;0
0;0;1;25630;423;-24;-21;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;13520;528;-42;-23;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;16460;586;79;92;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;35420;290;11;-32;0;1;1;0;0;0;0;0;0;900;900;0
0;0;1;18160;378;-43;-41;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;478520;1493;-1;-47;0;4;3;1;0;0;0;0;0;4300;3000;0
1;0;1;56940;769;72;48;0;1;0;0;1;0;0;0;0;40000;40000;0
0;1;1;27590;314;6;-35;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;24570;434;-52;-53;0;2;1;1;0;0;0;0;0;3600;3000;0
1;0;1;43940;327;41;36;0;2;0;1;1;0;0;0;0;41000;40000;0
1;0;1;12950;343;-12;-9;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;5940;182;-41;-21;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;63550;325;15;35;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;16010;446;75;43;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;93510;1375;86;120;1;3;2;1;0;0;0;0;0;5700;5000;0
0;1;1;10130;133;-67;-32;0;1;0;1;0;0;0;0;0;2000;2000;0
0;0;0;1620;11;-30;-72;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;390180;938;6;33;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;67480;141;-10;-44;0;3;2;1;0;0;0;0;0;2800;2000;0
1;1;1;21060;588;-37;-36;1;0;0;0;0;0;0;0;0;0;0;1
0;1;1;58570;481;110;0;0;1;1;0;0;0;0;0;0;400;400;0
0;0;1;23310;242;-2;-53;0;1;1;0;0;0;0;0;0;700;700;0
1;0;1;7240;164;-51;-57;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;16690;267;34;7;0;1;1;0;0;0;0;0;0;800;800;0
1;0;0;4140;111;-59;-41;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;37820;347;16;24;0;3;2;1;0;0;0;0;0;4000;3000;0
0;0;0;8050;30;-81;-78;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;15280;521;63;74;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;67360;1525;139;135;1;2;1;0;1;0;0;0;0;80200;80000;0
0;0;1;274170;997;15;34;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;23800;540;82;65;1;0;0;0;0;0;0;0;0;0;0;0
1;0;1;20670;376;-25;-10;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;12600;266;-60;-47;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;698810;1279;-11;-14;0;3;0;3;0;0;0;0;0;8000;4000;0
1;0;1;25940;233;-31;-37;0;5;1;4;0;0;0;0;0;15400;7000;0
1;1;1;30820;389;22;-4;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;19120;194;-40;-39;0;3;1;2;0;0;0;0;0;9300;6000;0
1;1;0;6930;68;-45;-73;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;65960;496;164;-1;0;2;1;1;0;0;0;0;0;2200;2000;0
1;0;0;155980;742;65;24;0;1;0;0;1;0;0;0;0;20000;20000;0
1;0;1;39120;651;13;18;0;2;2;0;0;0;0;0;0;1000;900;0
0;0;1;44320;269;-64;-85;0;2;0;2;0;0;0;0;0;3000;2000;0
0;0;1;317360;1068;-36;-44;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;22850;515;-13;-10;0;0;0;0;0;0;0;0;0;0;0;0
1;1;0;17500;647;74;86;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;72780;269;-48;-52;0;1;0;1;0;0;0;0;0;3000;3000;0
1;1;0;3080;123;-70;-66;1;0;0;0;0;0;0;0;0;0;0;0
0;1;0;19790;43;-18;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;91510;768;-78;-69;0;3;2;1;0;0;0;0;0;5900;5000;1
0;0;1;8450;121;-63;-70;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;39620;195;-61;-53;0;1;0;1;0;0;0;0;0;4000;4000;0
0;0;0;10850;131;55;49;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;34820;550;16;6;0;0;0;0;0;0;0;0;0;0;0;0
0;2;1;40750;725;3;18;2;0;0;0;0;0;0;0;0;0;0;0
0;1;0;24550;62;44;23;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;6700;347;-36;-7;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;27900;598;-45;-18;0;1;1;0;0;0;0;0;0;300;300;0
1;0;1;557510;1946;5;8;0;3;2;1;0;0;0;0;0;5800;5000;1
0;0;0;1560;15;-48;-62;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;31690;656;82;13;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;6580;161;-75;-63;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;19260;53;97;32;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;4560;112;-63;-54;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;1100;6;-66;-85;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;71080;767;88;94;0;5;3;2;0;0;0;0;0;4600;2000;1
1;0;1;52360;1004;150;61;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;12430;32;14;-20;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;26750;408;8;-10;1;0;0;0;0;0;0;0;0;0;0;0
0;1;0;69360;257;-81;-65;0;1;0;1;0;0;0;0;0;4000;4000;0
0;1;0;3020;29;-53;-40;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;192650;1185;-8;-14;0;4;2;1;1;0;0;0;0;27100;20000;1
1;1;1;30220;592;6;-6;1;1;1;0;0;0;0;0;0;100;100;0
0;1;1;24650;391;-30;-30;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;59950;815;105;67;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;576040;1541;-24;-22;0;1;1;0;0;0;0;0;0;900;900;0
0;1;1;34110;408;112;70;0;3;2;1;0;0;0;0;0;5300;4000;0
0;0;1;22220;415;-5;-11;0;1;0;1;0;0;0;0;0;7000;7000;0
0;1;1;9410;383;-37;2;1;0;0;0;0;0;0;0;0;0;0;0
0;1;0;14300;275;33;14;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;30650;424;29;-8;0;1;0;1;0;0;0;0;0;4000;4000;0
1;1;1;31240;836;-7;-9;1;1;0;1;0;0;0;0;0;2000;2000;0
0;0;0;4160;189;-67;-24;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;37810;238;26;23;0;6;5;1;0;0;0;0;0;5400;2000;0
0;1;1;691310;1416;-14;-6;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;3770;50;-47;-40;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;39900;573;45;19;0;1;0;0;1;0;0;0;0;40000;40000;0
0;0;0;5400;39;2;-2;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;250030;687;-8;-5;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;73180;488;11;20;0;5;3;2;0;0;0;0;0;9600;6000;0
0;1;0;17670;255;130;56;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;6690;163;-3;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;23710;387;-32;-31;0;1;0;1;0;0;0;0;0;1000;1000;0
1;0;1;329680;1268;-24;-26;0;1;0;0;1;0;0;0;0;70000;70000;0
0;0;0;84630;233;-75;-67;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;9730;488;-71;-47;1;0;0;0;0;0;0;0;0;0;0;0
0;0;0;5640;296;-47;-21;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;10900;176;34;4;0;1;1;0;0;0;0;0;0;700;700;0
1;1;1;20080;370;-24;-20;1;0;0;0;0;0;0;0;0;0;0;0
0;1;1;11630;481;-27;21;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;104210;185;-39;-56;0;2;2;0;0;0;0;0;0;500;300;0
0;1;1;8260;343;-39;2;1;0;0;0;0;0;0;0;0;0;0;0
1;0;1;53660;627;97;33;0;3;2;1;0;0;0;0;0;2100;1000;0
0;0;1;36520;209;-55;-81;0;3;2;1;0;0;0;0;0;9800;9000;0
0;0;0;4190;43;-58;-49;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;29380;381;18;-15;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;18960;178;-38;-47;0;3;2;1;0;0;0;0;0;5800;5000;1
0;2;1;26590;552;-34;-13;2;0;0;0;0;0;0;0;0;0;0;0
0;1;1;23040;392;-10;-22;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;1582550;2545;23;1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;6010;215;-41;-38;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;14590;865;45;90;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;147520;472;-2;-6;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;122030;211;-42;-42;0;1;1;0;0;0;0;0;0;500;500;0
0;0;1;13710;613;-21;6;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;13540;437;-20;-21;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;2129020;3722;161;91;1;2;1;0;1;0;0;0;0;20600;20000;0
0;0;1;58190;419;158;-14;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;3030;29;15;-28;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;25490;546;-18;2;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;3530;27;30;-32;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;39100;868;36;10;0;1;0;0;1;0;0;0;0;30000;30000;0
1;0;1;320110;1844;54;35;0;2;1;0;1;0;0;0;0;20600;20000;1
1;0;1;10220;408;-62;-14;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;82460;154;-17;-16;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;63560;317;198;-33;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;3550;38;-89;-82;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;33580;268;-39;-13;0;1;0;1;0;0;0;0;0;4000;4000;0
0;0;0;9550;24;-86;-77;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;927530;1777;-32;-32;0;1;0;1;0;0;0;0;0;3000;3000;0
1;0;1;32500;474;-5;10;0;1;1;0;0;0;0;0;0;700;700;0
0;0;0;13960;36;-85;-74;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;22300;55;2;17;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;42210;662;78;44;0;2;0;1;1;0;0;0;0;33000;30000;0
1;1;1;7770;300;-57;-33;0;1;0;0;1;0;0;0;0;20000;20000;0
1;1;1;48330;1389;42;45;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;44640;743;58;54;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;136810;746;-41;-47;0;1;0;0;1;0;0;0;0;40000;40000;0
0;0;1;298230;916;9;-2;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;33900;682;7;29;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;20250;157;-41;-39;0;4;3;1;0;0;0;0;0;2600;1000;1
0;0;1;48930;769;54;46;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;11190;245;10;31;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;16830;396;-14;-18;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;9470;79;-81;-84;0;1;0;1;0;0;0;0;0;2000;2000;0
0;0;0;75930;305;-38;-27;0;1;0;1;0;0;0;0;0;6000;6000;0
0;0;0;5480;223;-21;27;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;26210;619;-20;20;0;0;0;0;0;0;0;0;0;0;0;1
0;1;1;39850;714;13;-32;0;1;1;0;0;0;0;0;0;300;300;0
0;0;1;43660;281;-44;-29;0;1;1;0;0;0;0;0;0;700;700;0
0;0;0;26780;345;18;94;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;40210;193;-71;-59;0;1;0;1;0;0;0;0;0;5000;5000;0
1;1;1;17970;518;1;13;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;17290;278;-30;-39;1;1;0;1;0;0;0;0;0;4000;4000;0
0;0;1;8620;239;-58;-31;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;129190;278;47;67;0;4;1;3;0;0;0;0;0;13500;8000;0
1;1;1;45680;1276;84;92;0;1;1;0;0;0;0;0;0;500;500;0
0;0;0;219070;475;15;-4;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;94740;732;-79;-73;0;3;2;0;1;0;0;0;0;21000;20000;0
0;0;0;16210;44;-37;-6;0;1;0;1;0;0;0;0;0;9000;9000;0
0;1;0;4930;109;-59;-31;0;1;0;1;0;0;0;0;0;5000;5000;0
0;0;0;2870;22;-40;-45;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;19390;469;-39;10;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;21860;196;-16;-60;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;17390;720;89;136;0;0;0;0;0;0;0;0;0;0;0;0
