Feat0;Feat1;Feat2;Feat3;Feat4;Feat5;Feat6;Feat7;Feat8;Feat9;Feat10;Feat11;Feat12;Feat13;Feat14;Feat15;Feat16;Feat17;Feat18;Feat19;Feat20;Feat21;Feat22;Feat23;Feat24;Feat25;Feat26;Feat27;Feat28;Feat29;Feat30;Feat31;Feat32;Feat33;Feat34;Feat35;Feat36;Feat37;Feat38;Feat39;Feat40;Feat41;Feat42;Feat43;Feat44;Feat45;Feat46;Feat47;Feat48;Feat49;Feat50;Feat51;Feat52;Feat53;Feat54;Feat55;Feat56;target
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.790;0.000;0.000;0.000;0.790;0.000;0.000;0.000;0.000;0.000;0.000;0.390;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.390;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.309;8;55;0
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.510;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.510;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.615;4;21;0
0.000;0.000;1.120;0.000;0.000;0.000;0.000;1.120;0.000;0.000;0.000;0.000;0.000;0.000;2.240;0.000;0.000;0.000;3.370;0.000;2.240;0.000;0.000;0.000;0.000;0.000;1.120;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.120;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2.000;5;44;0
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.760;0.000;0.000;0.000;0.000;0.000;0.760;1.520;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.133;0.000;0.266;0.000;0.000;1.000;1;23;0
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.540;0.000;0.000;0.540;0.540;0.000;1.630;0.000;0.540;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.540;0.000;0.540;0.000;0.000;0.000;0.000;0.000;0.407;0.000;0.000;2.038;14;53;0
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2.370;0.000;1.010;0.000;0.000;0.000;0.670;1.690;1.010;0.330;0.000;0.670;0.000;0.000;0.000;0.000;0.330;0.000;0.330;0.000;0.000;0.000;1.010;0.000;0.330;0.000;1.010;1.010;0.000;0.000;0.000;0.108;0.000;0.000;0.000;0.000;1.851;13;100;0
0.000;14.280;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.800;5;9;0
0.670;0.000;0.670;0.000;0.000;0.000;0.000;0.000;0.000;0.670;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.350;0.000;1.350;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2.413;0.000;0.000;3.384;37;132;1
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;6.660;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.204;0.000;0.000;0.000;0.000;0.000;1.285;2;9;0
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2.660;5.330;1.330;1.330;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.699;0.000;0.466;9.200;46;92;1
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2.050;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.360;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2.730;0.000;0.000;0.098;0.589;0.000;0.000;0.000;0.000;2.044;22;92;1
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;4.250;10;17;0
0.000;0.450;0.450;0.000;0.450;0.000;0.000;0.000;0.000;0.000;0.000;0.450;0.000;0.000;0.000;0.450;0.000;0.910;1.360;0.000;1.360;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.501;0.000;0.000;2.777;61;200;1
0.000;0.000;0.400;0.000;0.000;0.400;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.400;0.000;0.400;0.400;0.000;0.400;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.810;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.400;0.400;0.000;0.000;0.000;0.323;0.053;0.000;0.000;0.053;5.263;70;300;0
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.020;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.060;4.080;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.510;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.217;0.000;0.000;0.000;0.000;1.718;12;122;0
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.470;0.000;0.000;0.000;0.000;0.000;0.000;2.200;0.000;0.730;0.000;0.000;0.000;0.730;0.730;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.111;0.223;0.000;1.760;6;88;0
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.170;0.000;0.000;0.000;0.000;0.000;4.700;2.350;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2.882;21;49;0
0.000;0.000;1.580;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.580;0.000;0.000;0.000;0.000;0.000;0.000;1.580;0.000;1.580;0.000;0.000;0.000;1.580;3.170;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.538;4;20;0
0.000;6.340;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.580;0.000;0.000;0.000;0.000;0.000;1.580;1.580;1.580;1.580;1.580;1.580;1.580;3.170;0.000;3.170;1.580;1.580;0.000;0.000;0.000;1.580;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.431;0.000;0.000;0.000;0.215;3.461;12;90;0
0.270;0.270;0.550;0.000;0.270;0.270;0.000;1.370;0.270;0.820;0.270;0.550;0.000;0.000;0.000;0.000;1.370;0.550;1.650;2.200;3.030;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.270;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.279;0.000;1.023;0.093;0.000;3.621;63;344;1
0.000;1.320;0.000;0.000;0.000;0.440;0.000;0.000;1.320;0.000;0.000;2.650;0.000;0.440;0.000;0.440;0.000;0.440;3.530;0.000;1.760;0.000;0.000;1.320;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.066;0.000;0.663;0.132;0.066;8.666;123;442;1
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.720;0.000;0.000;0.000;0.000;0.000;6.890;3.440;0.000;0.000;0.000;3.440;0.000;0.000;0.000;0.000;1.720;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2.160;11;54;0
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;9.520;4.760;4.760;4.760;4.760;4.760;4.760;4.760;0.000;4.760;4.760;4.760;0.000;0.000;0.000;4.760;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.257;0.000;0.000;0.000;0.000;3.333;11;30;0
0.000;0.000;0.000;0.000;0.900;0.000;0.900;0.000;0.000;0.900;0.900;0.000;0.900;0.000;0.000;0.000;0.000;0.000;2.720;0.000;0.900;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2.083;7;25;1
0.000;0.000;0.200;0.000;0.000;0.100;0.000;0.510;0.000;0.100;0.000;1.330;0.100;0.200;0.000;0.000;0.820;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2.970;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.100;0.000;0.000;0.200;0.100;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.080;0.160;0.000;0.000;0.053;0.000;2.224;19;574;0
0.000;0.000;0.000;0.000;1.750;0.000;0.000;0.000;0.000;0.000;0.000;5.260;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.750;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.750;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.955;0.000;0.000;1.500;5;24;0
0.000;0.320;0.800;0.000;0.320;0.000;0.160;0.000;0.000;0.480;0.160;0.000;0.160;0.000;0.160;0.160;0.000;0.800;0.160;0.160;0.640;0.000;0.000;0.000;0.000;0.000;0.000;0.160;0.000;0.000;0.000;0.000;0.160;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.271;0.024;0.049;5.709;149;982;1
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.520;0.000;0.000;0.000;0.000;0.000;0.000;1.050;0.000;1.050;0.000;0.000;0.000;0.520;2.110;1.580;1.050;0.000;0.520;0.000;0.000;0.000;0.000;0.520;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.520;0.000;0.000;0.000;0.000;0.164;0.000;0.000;0.000;0.000;2.173;11;113;0
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.260;0.000;0.000;0.000;0.000;0.000;1.260;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.260;0.000;0.000;0.000;0.000;0.000;0.214;0.000;0.214;0.000;0.000;1.263;4;24;0
0.460;0.000;0.000;0.000;0.690;0.460;0.000;0.460;0.000;0.230;0.230;0.000;1.610;0.000;0.460;0.000;0.920;1.840;1.840;0.000;0.690;0.000;1.610;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.920;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.037;0.000;0.188;0.112;0.000;3.105;30;354;1
0.000;0.100;0.310;0.100;1.050;0.420;0.000;0.310;0.000;0.100;0.100;0.840;0.000;0.100;0.000;2.000;0.840;0.210;1.690;0.310;0.310;0.000;0.520;0.100;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.310;0.000;0.000;0.000;0.100;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.054;0.000;0.384;0.182;0.201;8.851;299;1726;1
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;16.660;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.125;17;25;0
1.170;3.520;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.170;0.000;1.170;0.000;0.000;0.000;0.000;0.000;3.520;2.350;0.000;3.520;0.000;0.000;0.000;3.520;2.350;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.170;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.414;0.000;0.000;1.000;1;14;0
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.810;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.810;0.000;0.000;0.000;1.620;0.000;0.810;0.000;1.620;1.620;0.000;0.000;0.000;0.000;0.137;0.000;0.000;0.137;1.636;12;36;0
0.230;0.000;0.000;0.000;0.000;0.230;0.000;0.000;0.000;0.000;0.000;0.920;0.460;0.000;0.000;0.000;0.000;0.000;2.760;0.000;2.760;0.000;0.000;0.690;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.460;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.445;0.000;0.202;0.121;0.000;1.945;7;142;0
0.000;0.420;0.420;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.840;0.000;0.000;0.000;0.000;0.000;0.840;2.950;0.000;2.530;0.000;0.840;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.075;0.000;0.600;0.300;0.000;4.020;82;197;1
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;9.670;0.000;0.000;0.000;0.000;0.000;0.000;3.220;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.564;0.000;0.000;0.000;0.000;1.692;5;22;0
0.000;0.260;0.000;0.000;0.260;0.000;0.000;0.000;0.000;1.880;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.260;0.000;0.260;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.407;0.067;0.000;0.033;0.000;0.000;5.009;55;506;1
0.000;0.000;1.310;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.310;0.000;0.000;0.000;0.000;0.000;0.000;1.310;0.000;5.260;0.000;0.000;1.310;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.201;0.000;4.500;25;54;1
0.000;1.470;0.000;0.000;0.000;0.000;1.470;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.470;1.470;0.000;0.000;0.000;1.470;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.470;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.338;0.000;0.508;0.169;0.169;10.625;140;170;1
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;7.690;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.400;4;14;0
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.325;0.000;0.000;0.000;0.000;0.000;1.000;1;14;0
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.750;0.000;0.000;0.000;0.000;0.000;3.500;3.500;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.750;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.846;11;48;0
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;20.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000;1;5;0
0.000;0.000;0.000;0.000;0.770;0.000;0.000;0.000;0.000;0.000;0.000;1.550;0.000;0.000;0.000;0.770;0.770;0.000;2.320;0.000;2.320;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.770;0.000;0.000;0.000;0.000;0.268;0.000;0.672;0.403;0.000;2.794;29;109;1
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;20.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000;1;5;0
0.000;0.000;1.780;0.000;0.250;0.510;0.000;0.000;0.000;0.250;0.000;0.760;0.250;0.000;0.000;0.000;0.000;0.000;1.270;0.000;0.760;0.000;0.000;0.000;1.270;1.020;0.000;0.250;0.510;0.510;0.000;0.000;0.000;0.000;0.250;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.760;0.186;0.260;0.000;0.000;0.000;0.037;1.794;10;183;0
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;25.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2.000;4;6;0
0.000;0.190;0.570;0.000;0.090;0.280;0.090;0.090;0.380;0.190;0.000;0.570;0.570;0.000;0.000;0.190;0.000;0.000;2.010;0.000;1.430;0.000;0.000;0.190;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.035;0.230;0.000;0.088;0.124;0.000;2.405;50;368;1
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.480;0.000;1.480;0.000;0.740;0.000;0.000;0.000;2.960;0.000;0.000;0.740;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.105;0.000;0.000;0.105;0.105;2.555;12;69;0
0.060;0.000;0.360;0.000;0.120;0.000;0.000;0.060;0.060;0.000;0.120;0.660;0.000;0.000;0.000;0.060;0.180;0.060;0.600;0.000;0.780;0.000;0.000;0.000;1.990;0.420;0.000;0.000;0.000;0.180;0.180;0.000;0.000;0.000;0.060;0.000;0.180;0.000;0.000;0.000;0.000;0.060;0.000;0.000;0.000;0.000;0.000;0.240;0.008;0.099;0.000;0.000;0.008;0.016;1.972;27;941;0
0.000;0.000;0.600;0.000;0.600;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.600;0.000;0.000;2.400;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.200;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.600;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.110;0.000;0.000;0.000;0.000;1.074;3;29;0
0.310;0.000;0.620;0.000;0.000;0.310;0.000;0.000;0.000;0.000;0.000;1.880;0.000;0.000;0.000;0.000;0.000;0.000;0.620;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.310;0.310;0.310;0.000;0.000;0.000;0.232;0.000;0.000;0.000;0.000;1.142;3;88;0
0.320;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.640;0.000;3.230;0.000;0.000;0.000;0.000;0.000;0.000;0.320;0.000;0.000;0.000;0.000;0.000;3.880;2.580;0.000;0.000;0.000;0.320;0.000;0.000;0.000;0.000;0.320;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.492;0.000;0.000;0.000;0.000;1.890;11;138;0
0.000;0.000;0.000;0.000;1.030;0.000;1.030;0.000;0.000;0.000;0.000;2.060;0.000;0.000;0.000;2.060;0.000;0.000;3.090;0.000;1.030;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;4.000;60;84;1
0.000;0.390;0.190;0.000;0.190;0.090;0.000;0.000;0.000;0.000;0.000;0.290;0.000;0.000;0.290;0.000;0.000;0.290;0.890;0.000;0.290;0.000;0.000;0.000;0.490;0.490;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.190;0.000;0.000;0.000;4.750;0.000;0.090;0.000;0.090;5.740;0.000;0.000;1.353;0.080;0.000;0.016;0.000;0.000;1.679;17;178;0
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2.270;0.000;0.000;0.000;0.000;0.000;2.270;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.052;2;20;0
0.000;0.000;0.000;0.000;0.000;0.320;0.000;0.650;0.000;0.000;0.000;1.620;0.000;0.320;0.000;0.000;0.000;0.320;0.000;0.000;0.000;0.000;0.000;0.000;0.320;0.320;0.000;0.320;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.081;0.000;0.000;0.000;0.000;4.093;87;262;0
0.000;0.000;1.090;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.090;0.000;0.000;0.000;0.000;0.000;0.000;3.290;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2.190;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.111;2;20;0
0.000;0.000;0.170;0.000;0.170;0.000;0.000;0.170;0.080;0.000;0.080;0.250;0.000;0.000;0.000;0.080;0.000;0.000;0.940;0.000;0.600;0.000;0.250;0.000;1.890;0.430;0.000;0.080;0.000;0.250;0.340;0.000;0.000;0.000;0.250;0.000;0.170;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.080;0.000;0.127;0.000;0.051;0.038;0.000;1.838;24;605;0
